en_ar_GOOGLE	MatConf
وإذ تضع في اعتبارها مسؤوليتها الأساسية بموجب ميثاق الأمم المتحدة عن صون السلام والأمن الدوليين، وإذ تؤكد أهمية اتخاذ التدابير الرامية إلى منع نشوب الصراعات وحلها،	0
إن إدراك مرتكبي الجرائم بأن أعمالهم العنيفة كانت جزءًا من هجوم منهجي على المدنيين يمكن استنتاجه، من بين أمور أخرى، من حقيقة أنهم كانوا يدركون أنهم سيتمتعون بالفعل بالإفلات من العقاب.	1
وفي الشهر الماضي فقط، أعرب الأمين العام بان كي مون، في بيان صدر في 27 مايو/أيار 2011، عن اعتقاده بأن &quot;المساعدات والبضائع المتجهة إلى غزة يجب أن يتم توجيهها عبر المعابر المشروعة والقنوات القائمة&quot;، موضحاً أن الأساطيل &quot;تنطوي على إمكانية التصعيد إلى غزة&quot;. صراع عنيف&quot;.	0
وإذ يقر بالدور الهام الذي تلعبه الترتيبات الإقليمية ودون الإقليمية في منع الحالات التي قد تؤدي إلى الإبادة الجماعية وجرائم الحرب والجرائم ضد الإنسانية والتصدي لها، مع الإشارة بشكل خاص إلى المادة 4 (ح) من القانون التأسيسي للاتحاد الأفريقي،	0
12 - وفقا لتوجيهات اللجنة بشأن السياسات المتعلقة بحقوق الإنسان، ستواصل المديرية التنفيذية مراعاة جوانب حقوق الإنسان الواردة في قراري مجلس الأمن 1373 (2001) و 1624 (2005) في عملها.	0
وفي هذا الصدد، أشار مشارك آخر إلى ارتفاع تكاليف عمليات حفظ السلام، وأعرب عن أسفه لافتقار المجلس إلى الخبرة العسكرية.	0
وفي أماكن أخرى، حدثت وفيات في ظروف عنيفة، ولم تكن السلطات قادرة أو راغبة في إصدار وثيقة رسمية لتأكيد الوفاة.	1
1. حققت الجماعات التابعة لتنظيم القاعدة مكاسب في شمال مالي في عام 2012، مما أدى إلى أزمة سياسية وتدخل دولي.	1
65 - وتشكل محاكمة الأفراد المشتبه في قيامهم بالقرصنة ومعاقبة القراصنة المدانين وفقا لقرارات مجلس الأمن ذات الصلة رادعاً أساسياً للقراصنة المحتملين، مما يدل على أنه لا يمكنهم التصرف في ظل الإفلات من العقاب.	0
ويبدو من الواضح أن الإرهابيين المدرجين في القائمة ما زالوا قادرين على جمع وتلقي الأموال من المتعاطفين معهم خارج دائرتهم المباشرة.	1
وعلى سبيل المثال، وجدت دول منطقة الصحراء صعوبة في التعامل مع معسكرات تدريب الإرهابيين المتنقلة التي يديرها تنظيم القاعدة في بلاد المغرب الإسلامي (QE.T.14.01.).	1
43 - أجرى خبراء لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004) مناقشات مع معهد الأمم المتحدة الأقاليمي لبحوث الجريمة والعدالة، ومعهد الأمم المتحدة لبحوث نزع السلاح بشأن البرامج والأنشطة المحتملة لدعم التنفيذ الفعال للقرار. 1540 (2004).	0
ووفقا لهذه السياسة، بمجرد أن علمت حكومتي بالوجود غير المرغوب فيه للمتمردين الأوغنديين التابعين لجيش الرب للمقاومة، لم تتردد حكومتي على الإطلاق في منحهم إنذارا بمغادرة الأراضي الوطنية على الفور.	0
إن الجرائم الدولية، مثل الجرائم ضد الإنسانية وجرائم الحرب التي ارتكبت في دارفور، قد لا تكون أقل خطورة وبشاعة من الإبادة الجماعية.	0
يتألف إرهاب تنظيم القاعدة الآن من ثلاث مجموعات متميزة ولكنها مترابطة: أولاً، القيادة القديمة التي أصبحت أسماؤها معروفة جيداً؛ ثانياً، المقاتلون الذين حضروا المعسكرات في أفغانستان وتخرجوا كإرهابيين ذوي خبرة؛ وثالثا، جيل جديد ومتزايد من المؤيدين الذين ربما لم يغادروا بلدان إقامتهم قط ولكنهم اعتنقوا العناصر الأساسية لرسالة تنظيم القاعدة.	1
وبعد ذلك، دهم الجنود عدداً من المنازل، واعتقلوا الشبان، واقتادوهم إلى حافلات عسكرية.	1
كما ناقش الاجتماع سبل ووسائل زيادة الضغط على الجماعات المسلحة الأجنبية والخطوات الواجب اتخاذها في هذا الشأن من قبل الدول المشاركة والاتحاد الأفريقي ومجلس الأمن.	0
العديد من ضحايا الهجمات في نفس المنطقة، الذين عرفوا مهاجميهم بأنهم من الجنجويد، وصفوا للجنة المهاجمين الذين كانوا يرتدون نفس الزي الرسمي، ويستخدمون نفس الانتشار أثناء الهجوم ويستخدمون نفس الأسلحة التي تستخدمها قوات الدفاع الشعبي المحلية.	1
وينبغي للدول أن تمتنع عن تثبيط الجهات الفاعلة الإنسانية في جهودها الرامية إلى إشراك الجماعات المسلحة من غير الدول لأغراض إنسانية، بما في ذلك القيام بأنشطة تهدف إلى تعزيز احترام القانون الإنساني الدولي.	0
وأشار المسؤولون أيضًا إلى أن الأسلحة الصغيرة والأسلحة الخفيفة، التي خلفتها الصراعات السابقة في المنطقة، لا تزال متاحة.	1
وبما أن صواريخ SA-7 قد استخدمت لمهاجمة طائرات الركاب الإسرائيلية في كينيا المجاورة في تشرين الثاني/نوفمبر 2002، فإن هذه المعلومات تثير القلق.	1
