en_ar_GOOGLE	MatCoop
ودخلت المعاهدة التي أنشأت المحكمة، نظام روما الأساسي، حيز التنفيذ في 1 يوليو 2002.	1
82 - ورغم أن تنظيم القاعدة وحركة الطالبان والمرتبطين بهما قد لا يحتفظون بهياكل وأنظمة متطورة توفر السيطرة العملياتية على أتباعهم، فإنهم يتمتعون مع ذلك بقدرة عسكرية فعالة، كما يتبين، على سبيل المثال، من التمرد في أفغانستان. وعلى المستويين التكتيكي والعملياتي، استخدم تنظيم القاعدة وحركة الطالبان ومن يرتبط بهما المعدات العسكرية والمدنية، مثل أجهزة الراديو القصيرة المدى والهواتف المحمولة والساتلية.	0
وفي معظم حالات الهجمات البرية، كان الرجال مستهدفين بشكل مباشر للقتل، وفي بعض الحالات توجد أدلة على جهود يبذلها الجناة لإنقاذ حياة النساء.	0
ومع ذلك، هناك آخرون غير مطلوبين من قبل أي وكالة لإنفاذ القانون، والذين قد لا يكون لديهم إمكانية الوصول بسهولة إلى وثائق مزورة ذات جودة كافية للبقاء على قيد الحياة من التدقيق الدقيق، والذين قد يحسبون على أي حال أن الكمية المحدودة من التفاصيل الشخصية المسجلة عنهم إن إدراجهم في القائمة يجعل من المؤكد بشكل معقول أنهم سيتمكنون من المرور عبر المراكز الحدودية باستخدام وثائقهم الأصلية دون أن يلاحظهم أحد.	0
&quot;ويشير مجلس الأمن إلى ولاية بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية وبعثة الأمم المتحدة في جنوب السودان المتمثلة في المساعدة في حماية المدنيين في المناطق المتضررة من جيش الرب للمقاومة ودعم نزع سلاح مقاتلي جيش الرب للمقاومة وتسريحهم وإعادة إدماجهم في بلديهما.	1
ويشير الأمين العام في تقريره إلى قدر من التحسن في جميع هذه المجالات باستثناء القضية المركزية المتمثلة في إصلاح الحكم المحلي، وعلى وجه الخصوص، اللامركزية، التي لم يحرز فيها تقدم.	0
مجالات التقييم 25 - أصدرت جميع الدول التي تمت زيارتها تشريعات تمنح سلطاتها القضائية وسلطات الادعاء العام وسلطات إنفاذ القانون الاختصاصات اللازمة لمكافحة الإرهاب.	1
كما قامت بتدريب موظفي البنك المركزي على الرقابة على مكافحة غسل الأموال/مكافحة تمويل الإرهاب على أساس المخاطر.	1
61 - هناك عدد من أدوات وخطط تحقيق الاستقرار (STAREC، الاستراتيجية الدولية لدعم الأمن والاستقرار، جزر الاستقرار) ولكن يبدو أنه لا يوجد نهج مشترك داخل منظومة الأمم المتحدة نفسها.	1
- تقديم المشورة للحكومة ...، حسب الاقتضاء، بشأن إصلاح قطاع الأمن وتنظيم الجيش الوطني المقبل، بما في ذلك إنشاء آلية فحص فعالة، وفقا للمعايير الدولية،	0
وفي غرب أفريقيا، اضطلع مكتب الأمم المتحدة لغرب أفريقيا بدور بارز في دعم الجهود الرامية إلى تنفيذ خطة العمل الإقليمية للجماعة الاقتصادية لدول غرب أفريقيا لمعالجة المشكلة المتنامية المتمثلة في الاتجار غير المشروع بالمخدرات والجريمة المنظمة وتعاطي المخدرات في غرب أفريقيا.	0
تعميم مراعاة المنظور الجنساني في الاستجابات المنسقة لمنع النزاعات المسلحة وحالات الطوارئ الإنسانية والاستجابة لها.	1
لقد أثبتت شبكة الإنترنت أنها أداة إرهابية قيمة بسبب التحديات التقنية والقانونية الكبيرة التي تنطوي عليها مراقبة وتنظيم محتواها.	1
وشعر ضباط الشرطة المتمركزون على الجسر بالإرهاق من التقاء مجموعتي المتظاهرين. أطلقوا النار مرتين في الهواء ثم حاولوا الفرار.	0
يهيب بجميع الأطراف المعنية ضمان أن تشمل جميع عمليات السلام واتفاقات السلام وخطط الإنعاش وإعادة الإعمار في مرحلة ما بعد الصراع تدابير محددة لحماية المدنيين بما في ذلك إعادة إرساء سيادة القانون.	0
قائمة جزاءات لجنة مجلس الأمن المنشأة عملا بالقرار 1718 (2006)	0
داخل الجيش، تتم عملية إعداد التقارير وجميع الاتصالات الأخرى أعلى وأسفل سلسلة القيادة كما هو الحال مع معظم القوات المسلحة التقليدية.	1
يجب أن يتم تدريب قوات الشرطة، ويجب أن تبدو كذلك، في بيئة محايدة سياسياً.	0
51 - وقد استحدثت ثلاث دول أطرا قانونية فعالة لضمان المساعدة القانونية المتبادلة وتسليم المجرمين، فضلا عن آليات مناسبة لتبادل المعلومات بسرعة وفعالية مع النظراء الدوليين.	1
