en_ar_TRANSFORMERS	VerConf
وعلى الرغم من التقدم الملحوظ، لا تزال بيئة سياسية وأمنية واقتصادية معقدة تشكل تحديات هائلة للقادة المنتخبين المكلفين بتطبيع بلدنا.	1
وفي الوقت نفسه، لا تزال مسألة ضمان امتثال تدابير مكافحة الإرهاب للالتزامات المتعلقة بحقوق الإنسان موضوعا رئيسيا للنقاش في المنطقة دون الإقليمية.	1
65 - أُنجز في تموز/يوليه التخطيط المتكامل لتوجيه مشاركة الأمم المتحدة وعملياتها دعما لتنفيذ الولاية قبل انتهاء فترة الاستفتاء وبعدها، وأنشأت كل من بعثة الأمم المتحدة في السودان وفريق الأمم المتحدة القطري هياكل لتنسيق الأولويات المحددة.	0
ومع ذلك، لا يزال يساورني القلق إزاء استمرار القيود المفروضة على حركة مراقبي الأمم المتحدة العسكريين الذين يسعون إلى زيارة وحدات الطرفين ومقرهما ونقاطهما القوية لأغراض التحقق.	1
وأظهرت الحادثة التي وقعت في شمال ميتروفيتشا بوضوح أنه على الرغم من ولاية مجلس الأمن المتعلقة بإعادة تشكيل بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو، فإن بعثة الاتحاد الأوروبي تبتعد بشكل متزايد عن مبدأ المركز المحايد، الذي يقوض مكانة ذلك الوجود الدولي.	1
ونحن على ثقة معقولة من أن هذه الجماعات لن تتمكن من تقويض العملية الانتخابية على الصعيد الوطني.	1
واعترافا بقيمة الإحاطات السنوية التي يقدمها رؤساء العناصر العسكرية، قال المجلس إنه يرحب أيضا بإحاطات مماثلة يقدمها رؤساء عناصر الشرطة لتحسين فهمه للتحديات التشغيلية.	0
وتوصي اللجنة بمقاضاة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة واستخدام ونقل أسلحة الشرطة الوطنية لتيمور - ليشتي بصورة غير مشروعة في 8 أيار/مايو و/أو 21 أيار/مايو: روجريو لوباتو، أوسيبيو سالسينها، أنطونيو دا كروز، فيسنت دا كونسيتشاو، المعروف أيضا باسم راي لوس، ماتيوس دوس سانتوس بيريرا، المعروف أيضا باسم موراكات، لياندرو لوباتو، المعروف أيضا باسم غراي هارانا، أنطونيو لورديس، المعروف أيضا باسم 55، ماركوس دا سيلفا بيدادي، المعروف أيضا باسم لاباداي، فرانسيسكو وسانتا كروز.	1
النقطة الثانية التي أود أن أشدد عليها اليوم هي استمرار اهتمامنا برفاه السكان الأبرياء في غزة وفي بلدات ومدن جنوب إسرائيل.	1
46 - ومنذ انتهاء الولاية الأخيرة، في منتصف آذار/مارس 2005، تفاقمت العلاقة بين الحكومة الاتحادية الانتقالية والمعارضة تدهورا خطيرا، مما جعل احتمال حدوث مواجهة عسكرية حادة بين الطرفين احتمالا كبيرا.	0
وفي هذا السياق، يؤكد المجلس من جديد أن السبب الرئيسي للأزمة في أنغولا هو رفض يونيتا الامتثال للأحكام الأساسية لبروتوكول لوساكا ويكرر مطالبته بأن تمتثل يونيتا لالتزاماتها بنزع السلاح والسماح ببسط إدارة الدولة على الأراضي التي تسيطر عليها.	1
631 - وعلى وجه الخصوص، ترى اللجنة أن القوات الحكومية والميليشيات الخاضعة لسيطرتها هاجمت في كثير من الحالات المدنيين ودمرت وأحرقت قرى في دارفور خلافا لمبادئ وقواعد القانون الإنساني الدولي ذات الصلة.	0
ويلاحظ جيدا الاهتمام بتنفيذ البيان المشترك المؤرخ 2 نيسان/أبريل 2009، المشار إليه في التقرير.	1
ونعتقد أن مسألة تعزيز شرعية الحكومة مسألة حاسمة، لأن العلاقة السببية بين تلك الشرعية والقضاء على المقاومة من جانب الجهات الفاعلة غير الرسمية والشبكات التي تميز طبيعة السلطة في أفغانستان.	1
”يشير مجلس الأمن إلى جميع قراراته وبياناته المتعلقة بمكافحة الإرهاب، ويكرر تأكيد إدانته الشديدة للإرهاب بجميع أشكاله ومظاهره، أيا كان مرتكبوه، وأيا كان مكان ارتكابه وأيا كانت أغراضه، ويعرب عن تصميمه على مكافحة الإرهاب بجميع أشكاله ومظاهره بجميع أشكاله ومظاهره، وفقا لميثاق الأمم المتحدة والقانون الدولي، بما في ذلك القانون الدولي المنطبق لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي.	1
:: حظر أخذ الرهائن.	0
ولا تزال الحالة على طول الحدود اللبنانية مع سوريا تبعث على القلق أيضا.	1
ولم يطرأ حتى الآن أي تحسن على الإصلاح الإداري على الصعيد الوطني.	1
وتشاطر الحكومة أيضا عددا من الشواغل المعرب عنها في التقرير بشأن مسائل من بينها حقوق الإنسان وحالة المرأة والطفل.	1
