en_ar_TRANSFORMERS	MatCoop
ومما لا شك فيه أن الإرهاب يمثل واحدا من أخطر التهديدات للسلم والأمن الدوليين، ولا يزال سببا رئيسيا للقلق ليس بالنسبة للدول الأفريقية فحسب، بل أيضا بالنسبة للمجتمع الدولي بأسره.	0
”ويرحب مجلس الأمن بقرار الاتحاد الأفريقي إيفاد بعثة استطلاعية للتمهيد لنشر مراقبين عسكريين في الصومال، ويدعو القادة الصوماليين إلى التعاون مع هذه المبادرة.	0
وقالوا إنه بعد القتال كان هناك العديد من الجثث من جنود الحكومة والحركة الوطنية لكوت ديفوار الذين دفنوا في قبر مشترك.	0
8 - وستولي اللجنة، بالتعاون الوثيق مع اللجنتين المنشأتين عملا بالقرارين 1267 (1999) و 1540 (2004)، ووفقا لولايتها، اهتماما خاصا للدول المتأخرة في تقديم المعلومات ذات الصلة إليها، وستناقش أفضل السبل لمعالجة هذه المسألة.	1
وستظل اللجنة تركز على رصد وتعزيز تنفيذ الدول الأعضاء للقرار 1373 (2001) وعلى اتخاذ تدابير عملية لتعزيز قدرة الدول على مكافحة الإرهاب، بما في ذلك التدابير الرامية إلى تيسير المساعدة التقنية.	1
14 - يطلب إلى فريق الخبراء أن يواصل التحقيق في تمويل الجماعات المسلحة والعسكرية والسياسية ودورها في الهجمات التي تشن على أفراد العملية المختلطة في دارفور، ويلاحظ أن الأفراد والكيانات الذين يخططون لهذه الهجمات أو يرعونها أو يشاركون فيها يشكلون تهديدا للاستقرار في دارفور وقد يستوفون بالتالي معايير الإدراج المنصوص عليها في الفقرة 3 (ج) من القرار 1591 (2005)؛	1
وبصرف النظر عن الدافع، لو كان المهاجمون يعتزمون القضاء على المجموعة، لما كانوا أنقذوا أحد الأخوين.	0
360 - ويتضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبها الجنجويد والجنود الحكوميون في دارفور كان واسع الانتشار ومنهجيا، وبالتالي يمكن أن يشكل جريمة ضد الإنسانية.	0
4 - وفي كوت ديفوار، أجرى الفريق اتصالات وثيقة مع الفروع السياسية والشرطة والعسكرية لعملية الأمم المتحدة في كوت ديفوار.	1
ويقع على عاتق السلطات في جمهورية الكونغو الديمقراطية التزام دولي بالتأكد من عدم استخدام بلدها كقاعدة يأتي منها هؤلاء المتمردون لمهاجمة أوغندا.	0
وقد اعتبرت المحكمة الدولية ليوغوسلافيا السابقة أن حظر التعذيب في القانون الدولي العرفي يتسم بهذا الطابع القانوني في قضية فوروندجيا (انظر الفقرة 144 والفقرات 153-157)، في قضية مجلس اللوردات في بينوشيه، وأكده أيضاً مقرر الأمم المتحدة الخاص المعني بمسألة التعذيب.	1
183- تستند المعلومات المقدمة في التقارير السابقة التي نظرت فيها اللجنة أساساً إلى روايات الشهود التي جُمعت من خلال مقابلات أجريت مع المشردين داخلياً واللاجئين.	0
غير أن فريق الرصد يلاحظ أن عدم وجود حكومة مركزية قائمة في الصومال والخطر المرتفع الحالي المتمثل في انتشار الأعمال العدائية على نطاق واسع قد أدى إلى تأخير شديد، إن لم يكن إلى تعليقهما في الوقت الراهن، في الجهود الخطيرة المبذولة على نطاق البلد لبناء القدرات.	0
:: إدراك أن أنشطة هذه الجماعات المسلحة تضر بالسلام والأمن الإقليميين وتعرض للخطر العملية الانتخابية في جمهورية الكونغو الديمقراطية	0
(أ) كفالة أن تتوافر لموظفي الجمارك التدابير والموارد العملية اللازمة لكشف ومنع حركة العملات والصكوك القابلة للتداول لحاملها عبر الحدود، ولكشف ومنع تهريب الأسلحة والأسلحة؛	1
وفي نهاية المطاف، وحالما تُعتبر الظروف مناسبة، ينبغي لهذه المؤسسات والمشاريع أن تتضافر مع الحكومات المعنية لتنسيق الجهود الرامية إلى اعتماد خطة متماسكة لتنمية البلد، وإيجاد سبل عيش للسكان، والنهوض بحالة حقوق الإنسان.	0
18 - وستواصل اللجنة، بمساهمة المديرية التنفيذية وبالتعاون الوثيق، حسب الاقتضاء، مع مكتب الدعم التابع لفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب والكيانات ذات الصلة، وكذلك مع الجهات الأخرى الثنائية والإقليمية المقدمة للمساعدة، تقييم الاحتياجات من المساعدة التقنية بهدف استكشاف سبل تيسير تقديم المساعدة إلى الدول الأعضاء المعنية.	1
وخلال الفترة من 20 تشرين الأول/أكتوبر إلى 10 كانون الأول/ديسمبر 2014، أسقطت طائرات الهليكوبتر التابعة للنظام ما مجموعه 125 1 برميلا من القنابل، مما أسفر عن مقتل 603 مدنيين، من بينهم 129 طفلا و 112 امرأة.	0
