en_es_TRANSFORMERS	VerCoop
En su carta en la que invitaba a los Estados que no eran miembros a participar en la sesión de recapitulación, el Presidente del Consejo de Seguridad había alentado a todos los oradores a que hicieran evaluaciones francas y concretas de la función del Consejo en el tratamiento de cualquiera o todos los temas mencionados, a fin de que las intervenciones pudieran servir de guía útil para la labor futura del Consejo.	1
La participación de las fuerzas gubernamentales en algunos de los ataques es un acontecimiento sumamente negativo.	0
Tomando nota del informe del Secretario General sobre la protección de los civiles de 29 de mayo de 2009 (S/2009/277) y su anexo sobre las limitaciones del acceso humanitario, en el que se señalan los principales problemas para la protección efectiva de los civiles, a saber, mejorar el cumplimiento del derecho internacional; mejorar el cumplimiento por los grupos armados no estatales de las obligaciones que les incumben en virtud del derecho internacional; mejorar la protección mediante misiones de mantenimiento de la paz y otras misiones pertinentes de las Naciones Unidas más eficaces y mejor dotadas de recursos; mejorar el acceso humanitario; y mejorar la rendición de cuentas por las violaciones,	1
Estamos convencidos de que una rápida conclusión de estas conversaciones, con la firma de un acuerdo de paz amplio y definitivo, facilitará en gran medida los esfuerzos para combatir el terrorismo y la delincuencia organizada transnacional en nuestra región.	1
A fin de facilitar la movilización y la coordinación de la asistencia financiera en apoyo de la aplicación de los procesos previstos en el Acuerdo de Uagadugú, el Programa de las Naciones Unidas para el Desarrollo ha establecido dos fondos fiduciarios, el primero de los cuales, en apoyo de los programas de recuperación, ha recibido contribuciones por valor de 8,4 millones de dólares, con promesas de contribuciones adicionales por valor de 12,4 millones de dólares.	0
Un Estado observó que, si bien las actividades mundiales de lucha contra el terrorismo habían debilitado sustancialmente el liderazgo de la organización Al-Qaida, la fuente de la amenaza se había desplazado a grupos afiliados a la organización básica, pero separados de ella, así como a personas afectadas por la ideología de esos grupos y por su incitación a la violencia. Varios Estados subrayaron que el terrorismo no debía estar asociado con ninguna religión, nacionalidad, civilización o grupo y que la amenaza terrorista provenía de múltiples fuentes, incluidos grupos de extrema derecha y xenófobos.	0
Los Estados Miembros presentaron información durante el examen que dará lugar a un total de 465 propuestas de enmienda de la Lista (y cambios en 217 resúmenes de las razones de la inclusión en la Lista).	1
El Consejo de Seguridad sigue profundamente preocupado por la amenaza del terrorismo y el riesgo de que agentes no estatales adquieran, desarrollen, trafiquen o utilicen armas de destrucción en masa y sus sistemas vectores.	0
En un incidente ocurrido en Yopougon, a las 6.15 horas, mientras los manifestantes intentaban reunirse en la calle, un jeep con hombres uniformados de habla inglesa, sin insignias, amenazó con matarlos.	0
c) La Comisión estará facultada para determinar el lugar y las modalidades de entrevista de los funcionarios sirios y las personas que considere pertinentes para la investigación;	1
h) Siga intensificando los esfuerzos para crear conciencia entre los parlamentarios y otros encargados de adoptar decisiones de alto nivel;	1
En la medida de lo posible, las actividades de fomento de la capacidad y de estabilización a más largo plazo deberían transferirse al equipo en el país, en las esferas en que tenga una ventaja comparativa.	1
En resumen, la Comisión ha reunido material y testimonios muy sustanciales que tienden a confirmar, en el contexto de los ataques contra aldeas, la muerte de miles de civiles.	0
El Consejo tiene la intención de intensificar sus esfuerzos para luchar contra la impunidad y asegurar la rendición de cuentas por los delitos graves cometidos contra las mujeres y las niñas con los medios adecuados, y señala a la atención toda la gama de mecanismos de justicia y reconciliación que se han de considerar, incluidos los tribunales y cortes penales nacionales, internacionales y mixtos, las comisiones de la verdad y la reconciliación, así como los programas nacionales de reparación para las víctimas, las reformas institucionales y los mecanismos tradicionales de solución de controversias.	0
Exhortando a la comunidad internacional, en particular a los países de la región y a los vecinos del Iraq, a que apoyen al pueblo iraquí en su búsqueda de la paz, la estabilidad, la seguridad, la democracia y la prosperidad, acogiendo con beneplácito las Conferencias Ampliadas de Vecinos, celebradas en Sharm El-Sheikh, Estambul y Kuwait, y su papel en apoyo de los esfuerzos del Gobierno del Iraq por lograr la seguridad y la estabilidad en el Iraq, así como los resultados positivos de esas Conferencias sobre la paz y la seguridad regionales e internacionales, acogiendo con beneplácito también el hecho de que la Conferencia Ampliada de Vecinos, celebrada en Kuwait el 22 de abril de 2008, aprobó el mandato del mecanismo de apoyo, y observando que la aplicación satisfactoria de esta resolución contribuirá a la estabilidad regional,	1
El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable y exige que las partes en los conflictos armados cumplan estrictamente las obligaciones que les incumben en virtud del derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, así como que apliquen todas las decisiones pertinentes del Consejo de Seguridad.	0
Además, la Comisión considera que el hecho de que la violación y otras formas de violencia sexual se hayan llevado a cabo principalmente contra tres tribus "africanas" es indicativo de la intención discriminatoria de los autores.	0
2. Exhorta a todos los Estados a que cooperen, entre otras cosas, para reforzar la seguridad de sus fronteras internacionales, en particular combatiendo los documentos de viaje fraudulentos y, en la medida de lo posible, mejorando los procedimientos de detección de terroristas y de seguridad de los pasajeros con miras a impedir que los culpables de la conducta indicada en el apartado a) del párrafo 1 entren en su territorio;	1
Esperamos que, ante esta clara amenaza a la paz y la seguridad internacionales, el Consejo de Seguridad actúe sin aplicar el doble rasero que ha caracterizado su acción anterior sobre esta cuestión, a fin de aprobar con urgencia y decisión el proyecto de resolución que Argelia presenta en nombre de los miembros del Grupo de Estados Árabes.	0
Empresa criminal conjunta para la comisión de delitos internacionales	0
Condena enérgicamente las formas persistentes de discriminación y violencia contra las mujeres y las niñas, en particular la violencia dirigida a impedir que las niñas asistan a la escuela...	0
Esto es importante para fortalecer la capacidad de la Misión de ofrecer una verdadera protección a la población civil congoleña, víctima de un evidente desastre humanitario, como subrayó el Sr. Doss, y de las violaciones masivas de los derechos humanos, en particular los actos de violencia dirigidos contra mujeres y niños.	0
El Sudán ha firmado, pero aún no ha ratificado, el Protocolo Facultativo de la Convención sobre los Derechos del Niño relativo a la participación de niños en los conflictos armados.	1
La Comisión considera que el desplazamiento forzoso de la población civil fue sistemático y generalizado y que esa acción constituye un crimen de lesa humanidad.	0
e) Realizar patrullas conjuntas con las unidades antidisturbios de la policía nacional para mejorar la seguridad en caso de disturbios civiles.	0
Durante los ataques se informó de que Janjaweed había destruido utensilios, equipo para procesar alimentos, contenedores de agua y otros artículos domésticos esenciales para la supervivencia de los habitantes.	0
