en_es_GOOGLE	VerConf
Responsabilizar a las personas jurídicas o entidades por delitos relacionados con la financiación del terrorismo;	0
El Sudán no tiene como objetivo a las Naciones Unidas. Es un Miembro fiel de la Organización que respeta las disposiciones de la Carta de las Naciones Unidas y aprecia sus esfuerzos por lograr la seguridad y la estabilidad y promover el desarrollo en el Sudán. Además, el Sudán se esfuerza arduamente por desarrollar esa relación de conformidad con la Carta y las resoluciones pertinentes de la Asamblea General y el Consejo de Seguridad.	0
Este desagradable incidente político fue duramente condenado en un comunicado de prensa emitido inmediatamente después del incidente por la Oficina del Presidente Ernest Bai Koroma, y en muchos comunicados de prensa posteriores de otros grupos de interés político, incluidos los partidos APC y PMDC, la Comisión de Medios Independientes, la Comisión de Registro de Partidos Políticos (PPRC) y la Campaña por la Buena Gobernanza.	1
Estableció un proyecto de incorporación de la perspectiva de género con asignaciones presupuestarias específicas.	0
Sin embargo, la situación actual dentro de Kosovo todavía nos preocupa.	1
Las Fuerzas Armadas Libanesas informaron a las Naciones Unidas de que el deterioro de la situación de seguridad en la República Árabe Siria las había llevado a adoptar mayores medidas de control de la frontera a fin de impedir el movimiento de armas y personal militar hacia y desde el Líbano.	0
75. Sólo uno de los ocho Estados de esta subregión cuenta con legislación adecuada que abarca todos los delitos terroristas pertinentes. Cuatro Estados han introducido legislación que cubre sólo algunos de los delitos terroristas.	0
c) Promover la adopción de controles internos más estrictos sobre armas y explosivos.	0
Insta a la comunidad internacional a brindar apoyo y asistencia para permitir que los Estados cumplan con sus responsabilidades en materia de protección de los refugiados y otras personas protegidas por el derecho internacional humanitario.	0
Al mismo tiempo, a pesar de las promesas que trae consigo el proceso de transición democrática, no hay que olvidar que se trata de una etapa extremadamente responsable en la historia de Oriente Medio que exige la máxima vigilancia y un trabajo laborioso para descartar errores de cálculo. e imprevisibilidad en cuanto al futuro de la región.	1
Paneles de discusión, reuniones informativas para los medios de comunicación, publicaciones, presentación de informes al Consejo de Seguridad, aumento de la capacidad del personal, cinco consultas regionales sobre la incorporación de la perspectiva de género en el programa de acción sobre armas pequeñas y ligeras ilícitas.	0
a) Homicidios intencionales, palizas, secuestros, desapariciones, trabajos forzados y reclutamiento de civiles etíopes;	0
&quot;El Consejo de Seguridad expresa su preocupación por el hecho de que aviones u otros medios de transporte que partan de territorio controlado por el EIIL y el FAN puedan utilizarse para transferir oro u otros artículos valiosos y recursos económicos para su venta en los mercados internacionales, o para transferir armas y material para uso del EIIL y ANF, y observa que las personas o entidades que participan en tales actividades pueden ser elegibles para ser incluidas en la lista del Comité 1267/1989, expresa su preocupación por los informes de que elementos de importancia arqueológica, histórica, cultural y religiosa están siendo retirados ilegalmente del territorio controlado por ISIL; y ANF que puedan estar generando ingresos para esos grupos, y pide a los Estados miembros que adopten medidas apropiadas para impedir dicho comercio ilegal y, en este sentido, recuerda a todos los Estados que deben garantizar que no se reciban fondos, activos financieros o recursos económicos; puestos a disposición, directa o indirectamente, en beneficio del EIIL, el FAN y todas las demás personas, grupos, empresas y entidades asociados con Al-Qaida; y espera con interés que el Comité Al-Qaida examine detenidamente las recomendaciones pertinentes relativas a nuevas medidas para desbaratar esas actividades que figuran en el informe del Equipo de Apoyo Analítico y Vigilancia de Sanciones de Al-Qaida presentado de conformidad con la resolución 2170, con miras a seguir desbaratando las actividades de esos grupos.	1
Este ha sido un tema delicado, ya que ha habido falta de confianza entre algunos agentes de policía en diferentes lugares.	1
Desde el punto de vista del derecho penal internacional, estas violaciones del derecho internacional humanitario constituyen sin duda crímenes de guerra a gran escala.	0
86. Siete Estados han elaborado estrategias de lucha contra el terrorismo y las instituciones necesarias para aplicarlas.	0
Observando con preocupación que el terrorismo sigue planteando una grave amenaza a la paz y la seguridad internacionales, el disfrute de los derechos humanos y el desarrollo social y económico de todos los Estados Miembros, y socava la estabilidad y la prosperidad mundiales, que esta amenaza se ha vuelto más difusa, con una aumento, en diversas regiones del mundo, de los actos terroristas, incluidos los motivados por la intolerancia o el extremismo, expresando su determinación de combatir esta amenaza y destacando la necesidad de garantizar que la lucha contra el terrorismo siga siendo una prioridad en la agenda internacional,	0
36. Fuentes oficiales han informado de la muerte de al menos tres personas incluidas en Al-Qaida.	0
El Consejo subraya su voluntad de tomar medidas contra cualquier parte que intente socavar el proceso de paz, incluso no respetando dicho cese de hostilidades o impidiendo las conversaciones, el mantenimiento de la paz o la ayuda humanitaria.	1
Sin embargo, el proceso también ha ilustrado cuán importantes son aún los desafíos para el sector de seguridad de Liberia, especialmente con respecto a las capacidades de logística, comunicaciones y movilidad de la policía y el servicio de inmigración.	1
Reiterando su enérgica condena de los ataques contra la UNAMID y su llamamiento al Gobierno de Sudán para que investigue rápidamente esos ataques y lleve a los perpetradores ante la justicia, y reiterando además su llamamiento a todas las partes en Darfur para que cooperen plenamente con la misión, y reafirma su más sentido pésame a los gobiernos y a las familias de los asesinados,	1
Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas, destacando a este respecto el importante papel que desempeñan las Naciones Unidas en la dirección y coordinación de este esfuerzo ,	0
Exhorta a todos los Estados a que adopten medidas urgentes para aplicar plenamente la resolución 1373 (2001) y a que se ayuden mutuamente para lograrlo, y subraya la obligación de los Estados de negar apoyo financiero y de cualquier otro tipo de apoyo y refugio a los terroristas y a quienes apoyan el terrorismo ,	1
Alentar a las misiones de mantenimiento de la paz de las Naciones Unidas y otras misiones pertinentes autorizadas por el Consejo de Seguridad, según corresponda y caso por caso, a impedir la apropiación ilegal y la confiscación de tierras y propiedades pertenecientes a refugiados y desplazados internos y a garantizar la protección de refugiados que regresan y desplazados internos.	0
Como lo demuestra el anexo de la presente carta, las fuerzas del régimen han sido particularmente brutales en la ciudad de Raqqa, donde han explotado la cobertura de los ataques aéreos dirigidos por los Estados Unidos contra el ISIS para masacrar a civiles inocentes en una escala sin precedentes.	0
Eso hace que la retórica irresponsable y amenazante proveniente de los dirigentes iraníes sea aún más alarmante.	1
68. Estoy consternado por los asesinatos selectivos de cientos de civiles inocentes y el consiguiente desplazamiento de población en Beni. Deploro las continuas y graves violaciones de los derechos humanos y del derecho internacional humanitario en otras partes del país, que son igualmente inaceptables.	0
En esa ocasión, también proporcionó información actualizada sobre la amenaza que plantean los combatientes terroristas extranjeros asociados con el Estado Islámico en el Iraq y el Levante y el Frente Al-Nusrah, de conformidad con el párrafo 26 de la resolución 2178 (2014).	1
