en_es_GOOGLE	VerCoop
Desarrollar e implementar una declaración de política de género, una política de género integral y un plan de acción para la transversalización de género en todo el departamento con objetivos, actividades, indicadores y cronogramas para cada área funcional. Desarrollar herramientas y directrices de formación.	0
Las autoridades coincidieron en que las personas de etnia albanesa habían sido víctimas de discriminación social e institucional y aceptaron que las medidas de fomento de la confianza, como la inclusión de las personas de etnia albanesa en la fuerza policial local y una mayor representación en las estructuras políticas, contribuirían en gran medida a disminuir tensiones y hacia una estabilidad a largo plazo en la región.	1
El Consejo de Seguridad expresa sus condolencias a las familias de los cascos azules muertos en combate mientras protegían a la población del este de la República Democrática del Congo.	0
La Comisión también considera que las restricciones impuestas a la población de desplazados internos en los campamentos, en particular a las mujeres, aterrorizándolas mediante actos de violación o asesinatos o amenazas de violencia contra la vida o la persona por parte de los Janjaweed, equivalen a una privación grave de libertad física en violación de normas del derecho internacional.	0
2. En el párrafo 8 de la resolución, el Consejo de Seguridad decidió establecer un grupo de trabajo del Consejo para examinar los informes del mecanismo mencionado en el párrafo 3 de la resolución, examinar el progreso en el desarrollo y la implementación de los planes de acción mencionados. a que se refiere el párrafo 7 de la resolución y considerar otra información pertinente que se le presente.	0
En este sentido, y de conformidad con el comunicado del Consejo de Paz y Seguridad de 25 de noviembre de 2014, solicitamos a la Comisión y a los países de la región que redoblen sus esfuerzos conjuntos para movilizar el apoyo internacional necesario, incluida la adopción por parte del Consejo de Seguridad de las Naciones Unidas de una resolución que apoye el establecimiento y despliegue del grupo de trabajo multinacional conjunto, así como el establecimiento de un fondo fiduciario.	1
b) Abordar las deficiencias en la penalización de la financiación del terrorismo e incluirla como delito determinante del blanqueo de dinero, y abordar las deficiencias en la congelación de activos terroristas, especialmente permitiendo salvaguardias suficientes e incluyendo exenciones humanitarias en los procedimientos de congelación;	1
El respeto por los derechos de los demás -incluidos los opositores políticos- tiene que convertirse en la prueba clave para todos aquellos que aspiran a conducir al país hacia la estabilidad, la unidad y la prosperidad.	1
El Equipo ya está estableciendo contacto con las oficinas regionales de la Oficina de Asuntos de Desarme para mejorar el intercambio de información (en particular sobre la gestión de existencias de municiones, que resultó ser un problema en el caso de Libia).	0
También visitó el campo de refugiados de El Aaiún.	1
En sus intervenciones, los Estados Miembros consideraron que el terrorismo era una de las amenazas más graves a la paz y la seguridad internacionales y que derrotarlo requería un esfuerzo coordinado sostenido.	1
En este sentido, solicitamos a la Comisión de la Unión Africana, en estrecha cooperación con la CEDEAO y con el apoyo de los socios internacionales, incluidas las Naciones Unidas, la Unión Europea y otras partes interesadas internacionales interesadas, que adopte todas las medidas necesarias, incluida la convocatoria en Malí. , a más tardar en febrero de 2015, de una reunión de los Ministros de Defensa y Seguridad y los jefes de Estado Mayor y jefes de los servicios de inteligencia y seguridad de los países de la región, para realizar los estudios necesarios para el establecimiento de estos mecanismos.	1
&quot;El Consejo de Seguridad pide a la comunidad internacional que proporcione, cuando sea necesario, apoyo financiero y técnico, así como capacitación adecuada, para la aplicación nacional de la resolución 1325 (2000), y al sistema de las Naciones Unidas, la sociedad civil y otros actores pertinentes para que colaborar y brindar asistencia de acuerdo con las prioridades nacionales a los Estados Miembros, en particular a los afectados por conflictos armados, en el rápido desarrollo de planes de acción nacionales, y trabajar estrechamente con los mecanismos nacionales responsables de la implementación de la resolución, incluso, cuando corresponda, a través del Equipos de las Naciones Unidas en los países.	1
Desde que se compraron por primera vez a principios de enero de 2005 hasta el momento de la explosión, las líneas sólo tenían llamadas entre sí.	0
El tráfico transfronterizo de minerales y diamantes ha estado en el centro de la dinámica de los conflictos regionalizados tanto en África occidental como en la región de los Grandes Lagos durante muchos años.	0
&quot;El Consejo de Seguridad subraya la necesidad de llevar ante la justicia a los autores, organizadores, financiadores y patrocinadores de este reprensible acto de terrorismo, e insta a todos los Estados, de conformidad con sus obligaciones en virtud del derecho internacional y la resolución 1373 (2001) y de conformidad con la resolución 1624 ( 2005), a cooperar activamente con las autoridades argelinas a este respecto.	1
El Gobierno reconoció el ataque y se ofreció a indemnizar a las víctimas.	1
La OACI y la IATA han acordado destacar el trabajo del Comité 1267 y crear conciencia sobre la Lista Consolidada entre sus miembros. F. INTERPOL	1
Otras tendencias incluyen el uso cada vez mayor de identificaciones falsas para obtener documentos de viaje legítimos y seguros, el mayor uso de Internet y otras tecnologías de comunicación (ya sea para incitar a actos terroristas o atraer nuevos reclutas) y el fenómeno emergente de terroristas que actúan solos o en pequeños grupos. células.	0
i) Facilitar la investigación en aquellas áreas de las tres resoluciones que requieren un examen más detenido, incluido el análisis de tendencias y metodologías relacionadas con el terrorismo en entornos globales y regionales y el análisis de medidas antiterroristas;	0
119. Ante esta situación, el Equipo ha emprendido varias iniciativas para cumplir su mandato de supervisar la prohibición de viajar y proponer recomendaciones para mejorarla. Entre ellas figuran una mayor interacción con los Estados miembros y las principales organizaciones internacionales; una investigación sobre el uso de documentos de viaje falsos por parte de terroristas y formas de mejorar los sistemas nacionales e internacionales; conversaciones periódicas con Interpol sobre formas de mejorar la coordinación entre las Naciones Unidas e Interpol; una exploración de la tendencia emergente de zonas libres de visas y de libertad de movimiento y su interrelación con las sanciones de las Naciones Unidas; y la relación de las prácticas de refugiados y asilo con los esfuerzos antiterroristas de las Naciones Unidas.	0
B. Normas vinculantes para los rebeldes 172. El SLM/A y el JEM, como todos los insurgentes que han alcanzado un cierto umbral de organización, estabilidad y control efectivo del territorio, poseen personalidad jurídica internacional y, por lo tanto, están sujetos a las normas pertinentes del derecho internacional consuetudinario en materia de derechos internos. conflictos armados antes mencionados. Probablemente lo mismo sea cierto también para el NMRD.	1
Seguimos preocupados por el hecho de que, a pesar de todos los intentos de restablecer la paz y la seguridad, los esfuerzos por estabilizar la región oriental de la República Democrática del Congo hayan experimentado importantes reveses recientemente.	0
4. Además, de conformidad con las orientaciones normativas adoptadas por el Comité el 25 de mayo de 2006, la Dirección Ejecutiva también debería seguir asesorando al Comité sobre cuestiones relacionadas con el derecho internacional de los derechos humanos, el derecho de los refugiados y el derecho humanitario en relación con la identificación y aplicación de medidas efectivas para aplicar la resolución 1373 (2001), así como sobre formas de garantizar que cualquier medida adoptada por los Estados Miembros para aplicar las disposiciones de la resolución 1624 (2005) cumpla con sus obligaciones en virtud del derecho internacional, en particular el derecho internacional de los derechos humanos, Derecho de refugiados y derecho humanitario.	1
Los miembros del Consejo de Seguridad también pidieron al Presidente del Consejo que transmitiera al Representante Permanente de la República Democrática del Congo su preocupación por la expulsión del Director de la Oficina Conjunta de Derechos Humanos de las Naciones Unidas y que pidiera al Gobierno que continuara participar en la lucha contra la impunidad y en la promoción del respeto de los derechos humanos y el Estado de derecho.	1
