en_es_GOOGLE	MatCoop
&quot;El Consejo de Seguridad destaca la importancia del compromiso de Etiopía y Eritrea de sentar las bases de una paz sostenible en la región y, consciente de las responsabilidades de las Naciones Unidas en virtud de los Acuerdos de Argel, sigue decidido a alentar y ayudar a ambos países a lograr este objetivo.	1
En otro caso, el Tribunal volvió a considerar los diferentes elementos de un ataque dirigido contra una población civil como parte de la definición de crímenes de lesa humanidad.	0
Pocos Estados informantes han proporcionado información sobre las medidas que han implementado para prevenir el abuso de organizaciones benéficas u otras organizaciones sin fines de lucro (OSFL). Pero 63 exigen que las OSFL obtengan una licencia o se registren.	1
El Comité espera con interés recibir de la Dirección Ejecutiva del Comité contra el Terrorismo, antes de finales de noviembre de 2009, un primer estudio actualizado sobre la aplicación a nivel mundial, para su examen, a fin de responder a la solicitud del Consejo de Seguridad antes mencionada.	1
En vísperas de la manifestación, el comandante general de la PNTL, Martins, emitió una orden escrita sobre el despliegue de la PNTL y el uso de la fuerza. Estas incluían el uso de la policía del distrito de Dili para patrullas a pie, la unidad de escolta para proteger a las personalidades estatales y la unidad de reserva de la policía para patrullas en &quot;zonas críticas&quot;.	1
También se produjeron enfrentamientos entre grupos armados afiliados al Gobierno de Malí y grupos armados representados en las conversaciones de Argel, a pesar de los compromisos de alto el fuego de las distintas partes. El 9 de octubre, un convoy que transportaba armas, morteros y armamento antiaéreo que avanzaba por el norte de Níger hacia Malí fue interceptado y destruido por fuerzas francesas y nigerianas. Según los informes, las armas estaban siendo entregadas a Ansar Dine. El 12 de octubre, las fuerzas de seguridad mauritanas detuvieron en la ciudad minera de Zouerat, en el norte del país, a cuatro personas sospechosas de establecer contactos con yihadistas y reclutar para el Estado Islámico en Irak y el Levante (ISIS).	0
&quot;El Consejo de Seguridad pide al Gobierno de Unidad Nacional y Transición que comience a trabajar inmediatamente con el Comité Internacional de Apoyo a la Transición (CIAT) y con la MONUC para establecer mecanismos de coordinación más estrecha, a fin de acelerar la reforma del sector de la seguridad, la adopción de legislación esencial y preparativos electorales.	1
16. En segundo lugar, la delincuencia transfronteriza debilita las capacidades del Estado, incluidas las militares y policiales.	0
Las pruebas ante la Comisión establecen cierta participación del diputado Leandro Issac en el hecho. Como resultado de este incidente, un oficial de la PNTL murió y dos soldados de las F-FDTL resultaron heridos.	0
Desarrollar directrices de género para DDR; proporcionar disposiciones de seguridad para los sitios de desarme dentro de las zonas de DDR, con especial atención a las necesidades de las mujeres; organizar reuniones con mujeres excombatientes y aquellas asociadas con las fuerzas combatientes para evaluar las necesidades y los mecanismos de reintegración.	1
Tenemos una confianza razonable en que estos grupos no podrán socavar el proceso electoral a nivel nacional.	0
Los informes de abuso sufrido por mujeres incluyen, entre otros, violaciones.	0
3. En su raíz, el terrorismo se opone a los valores fundamentales de la humanidad consagrados en la Carta de las Naciones Unidas y en documentos esenciales de derechos humanos.	0
sujeto a disponibilidad de fondos Proporcionar al personal herramientas operativas prácticas para integrar sistemáticamente las preocupaciones de género en el trabajo de reforma del sector de seguridad; implementar las recomendaciones emanadas del Foro Africano de Género y Gobernanza de 2005 para lograr el objetivo de la Unión Africana de tener un 30 por ciento de mujeres en las asambleas nacionales.	1
Todos los Estados han adoptado algunas medidas para regular la producción, venta y transferencia de armas y explosivos.	1
Con excepción de un Estado, que ha proporcionado muy poca información pertinente, todos los Estados del Asia oriental son miembros de varias organizaciones o mecanismos regionales de cooperación internacional en la lucha contra el terrorismo y han tratado de fortalecer esas relaciones.	1
El Consejo subraya la necesidad de que todas las acciones militares contra el LRA se lleven a cabo de conformidad con el derecho internacional aplicable, incluido el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, y de minimizar el riesgo de daños a los civiles en esas zonas.	0
El día de la explosión se interrogó a 10 personas y durante los dos meses siguientes se entrevistó a unas 40 personas.	1
Sin embargo, parece que las instituciones financieras y otros involucrados en la implementación aún no son conscientes de esto y el Equipo recomienda que el Comité y los Estados encuentren formas de llamar la atención sobre este tema.	0
Mientras los ataques aéreos del régimen bombardeaban zonas civiles, las fuerzas armadas sirias han desplegado asedios en ciudades enteras.	0
Asistencia técnica para redactar y hacer cumplir legislación contra el discurso de odio.	1
En el pasado, era común que las autoridades enviaran a familias enteras a campos de prisioneros políticos por delitos políticos cometidos por parientes cercanos (incluidos los antepasados, hasta la tercera generación) sobre la base del principio de culpabilidad por asociación.	0
Sin embargo, observamos que sin un sector de justicia y seguridad resiliente, la floreciente paz y estabilidad en el país podrían verse amenazadas.	0
(a) necesarios para gastos básicos, incluidos pagos de alimentos, alquiler o hipoteca, medicamentos y tratamientos médicos, impuestos, primas de seguros y cargos por servicios públicos, o exclusivamente para el pago de honorarios profesionales razonables y el reembolso de gastos incurridos asociados con la prestación de servicios jurídicos, u honorarios o cargos por servicios por la tenencia o mantenimiento rutinario de fondos congelados u otros activos financieros o recursos económicos, previa notificación por el Estado o los Estados pertinentes al Comité establecido de conformidad con la resolución 1267 (1999) (en adelante denominado &quot; Comité&quot;) de la intención de autorizar, cuando corresponda, el acceso a dichos fondos, activos o recursos y en ausencia de una decisión negativa del Comité dentro de las 48 horas siguientes a dicha notificación;	1
15. Las fuerzas de las UPDF de La-Forestierre y el aeropuerto de Bangoka debían retirarse a Bafwasende según la orden de ejecución, mientras que las fuerzas del EPR en el aeropuerto de Bangoka y el cruce Lubutu-Bafwasende debían retirarse a Lubutu.	1
Mayor rendición de cuentas por las violaciones de derechos humanos, incluida la violencia de género; Se desarrollaron herramientas jurídicas sensibles al género. G.5. Desarrollar y proporcionar programas de apoyo a las víctimas con perspectiva de género, incluidos programas de asistencia jurídica y protección de testigos.	1
&quot;El Consejo de Seguridad destaca la importancia del papel de las organizaciones y acuerdos regionales y subregionales y de la cooperación con ellos, de conformidad con el Capítulo VIII de la Carta de las Naciones Unidas, con respecto a la prevención y resolución de conflictos, el mantenimiento de la paz y la consolidación de la paz, incluido el mantenimiento de orden constitucional, la promoción de los derechos humanos, la democracia, el estado de derecho y la lucha contra la impunidad.	0
463. De conformidad con la resolución 38 de la Asamblea Nacional, de diciembre de 2003, se creó un comité parlamentario para mejorar la paz, la seguridad y el desarrollo en los estados de Darfur, integrado por unas 59 personas.	1
A ese respecto, otro participante, señalando los crecientes costos de las operaciones de mantenimiento de la paz, lamentó la falta de experiencia militar del Consejo.	0
La participación de fuerzas gubernamentales en algunos de los ataques es un hecho extremadamente negativo.	0
