en_es_TRANSFORMERS	MatConf
El Consejo afirma la necesidad de llevar ante la justicia, de manera apropiada, a las personas que inciten o causen violencia contra civiles en situaciones de conflicto armado o que violen de otro modo el derecho internacional humanitario y las normas internacionales de derechos humanos.	0
Además, el Consejo de Seguridad exhorta a todos los agentes a que adopten las medidas adecuadas y necesarias para garantizar el respeto de los principios de la protección de los refugiados y las obligaciones contraídas en virtud del derecho de los refugiados, incluido el carácter civil y humanitario de los campamentos de refugiados.	0
La Dirección Ejecutiva del Comité contra el Terrorismo seguirá fortaleciendo su función de facilitar la asistencia técnica para la aplicación de la resolución 1373 (2001) con el fin de aumentar la capacidad de los Estados Miembros y las regiones en la lucha contra el terrorismo atendiendo a sus necesidades de lucha contra el terrorismo, en estrecha cooperación con el Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo, otros órganos de las Naciones Unidas y los proveedores de asistencia bilateral y multilateral, y seguirá adoptando un enfoque específico y regional de esta labor.	0
"El Consejo de Seguridad hace hincapié en la responsabilidad primordial del Gobierno de la República Democrática del Congo de reforzar la autoridad estatal y la gobernanza en el este de la República Democrática del Congo, incluso mediante una reforma eficaz del sector de la seguridad que permita la reforma del ejército y la policía, y de poner fin a la impunidad por los abusos de los derechos humanos y las violaciones del derecho internacional humanitario, e insta al Gobierno de la República Democrática del Congo a que aborde las cuestiones de la explotación ilegal y el contrabando de recursos naturales.	0
En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 751 (1992) relativa a Somalia, y de conformidad con el apartado i) del párrafo 3 de la resolución 1587 (2005) del Consejo de Seguridad, tengo el honor de transmitir adjunto el informe del Grupo de Supervisión para Somalia (véase el apéndice).	0
Los miembros del Consejo acogieron con beneplácito los esfuerzos del Gobierno para luchar contra el Ejército de Resistencia del Señor, así como la iniciativa de cooperación regional de la Unión Africana para la eliminación del Ejército de Resistencia del Señor y el nombramiento de un enviado especial de la Unión Africana para coordinar la iniciativa.	0
Esta es una razón más para intensificar los esfuerzos encaminados a una prohibición de viajar bien orientada y debidamente aplicada a las personas incluidas en la Lista, en particular las que están estrechamente vinculadas a este establecimiento de redes y a esa facilitación.	1
Ese mismo día, la acción militar en la base aérea de las FACI en el Aeropuerto Internacional de Abidján dio lugar a la destrucción de los otros dos helicópteros Su-25, dos helicópteros Mi-24V y un vehículo blindado de combate.	1
Varios periodistas nacionales e internacionales han sido detenidos (y puestos en libertad con bastante rapidez como resultado de la presión extranjera) y amenazados en el ejercicio de su profesión por las fuerzas de seguridad de Ivoirian.	1
Al mismo tiempo, la cuestión de velar por que las medidas de lucha contra el terrorismo se ajusten a las obligaciones en materia de derechos humanos sigue siendo un importante tema de debate en la subregión.	0
Las cuestiones relativas a los crímenes de lesa humanidad se evalúan sobre la base de las definiciones establecidas en el derecho penal internacional consuetudinario y en el Estatuto de Roma de la Corte Penal Internacional.	0
Posteriormente, fue asesinado en Siria.	1
En el período previo al 20 de mayo de 2002, el Sr. Lobato y sus partidarios organizaron marchas de veteranos en Dili.	1
Nueve Estados han adoptado algunas medidas para detectar e impedir el contrabando de armas y explosivos, pero no está claro la eficacia con que se aplican esas medidas.	0
Todos los Estados han promulgado leyes para controlar la fabricación, posesión, adquisición, venta, transferencia, transporte y suministro de armas pequeñas y municiones, pero esas leyes no incluyen disposiciones claras sobre la intermediación en el comercio de armas, el tránsito de armas o los embargos de armas del Consejo de Seguridad.	0
Los hombres de esos vehículos y los soldados de la calle dispararon contra los vehículos de la policía e hirieron a un oficial de la PNTL en las piernas.	1
Por invitación del Presidente del Consejo Económico y Social, el Presidente del Consejo asistió a una reunión de los grupos consultivos especiales sobre los países de África que salen de situaciones de conflicto (Burundi y Guinea-Bissau).	0
a) Adopte y aplique marcos jurídicos nacionales de lucha contra el terrorismo que sean amplios y coherentes e incluyan todos los delitos de terrorismo enunciados en los instrumentos internacionales de lucha contra el terrorismo, al tiempo que se ajusten a las normas internacionales de derechos humanos;	0
El vuelo se canceló y una crisis se evitó sólo después de que el Comandante de la fuerza Licorne, General Irastorza, llamara al Jefe de Estado Mayor de las FANCI, General Mangou, para decir que dicho vuelo sería considerado como una acción hostil.	0
A fin de garantizar la rendición de cuentas por los delitos cometidos en los últimos acontecimientos, es fundamental que las investigaciones, los enjuiciamientos y los juicios se lleven a cabo de manera imparcial y estén libres de toda injerencia política.	0
En Wadi Haggam le robaron armas a la policía.	1
Lo que distingue esta categoría de crímenes de guerra es que no se refiere a violaciones aisladas o esporádicas, sino más bien a violaciones, que a) pueden ocurrir en tiempo de paz o en tiempo de conflicto armado, y b) forman parte de una práctica generalizada o sistemática de atrocidades (o ataques) cometidos contra la población civil.	1
Varios testigos han declarado que se utilizaron términos abusivos e insultantes contra los detenidos, a quienes a menudo se llamaba "esclavos".	1
También se expresó grave preocupación por las declaraciones y consignas amenazantes contra el personal de las Naciones Unidas y el personal internacional durante las recientes manifestaciones en Abidján.	0
Al menos tres personas incluidas en la lista de Al-Qaida han sido asesinadas por fuentes oficiales.	1
Las F-FDTL también tienen en su poder un fusil Minimi, uno especial.38, uno Browning de 9 mm, dos fusiles semiautomáticos G3, un fusil M16 A1 y un arma de fuego de calibre M2.50, cuya procedencia es inexplicable.	1
Expresando su pleno apoyo a la MONUC, condenando todos los ataques contra el personal de mantenimiento de la paz y el personal humanitario de las Naciones Unidas, independientemente de sus autores, y destacando que los responsables de esos ataques deben ser llevados ante la justicia,	0
"1. La ayuda se proporcionó al Gobierno legítimo elegido y a petición de éste, que ha recibido el respaldo internacional; "2. Su objetivo era mejorar la capacidad de la fuerza de policía y fortalecer la seguridad para que el Presidente pueda trasladarse a Mogadishu, la capital, para desempeñar sus funciones oficiales; esto no puede suceder a menos que las bandas armadas se desarmen en favor del Gobierno legítimo; "3. La tarea de desarmar esas bandas y consolidar el control de la autoridad legítima es una condición sine qua non para luchar contra los focos terroristas en Somalia; es coherente con las políticas adoptadas por los Estados de todo el mundo en la lucha contra el terrorismo y asegurará que no surja ningún nuevo talibán en Somalia.	0
Australia, Dinamarca, los Estados Unidos, Francia, Noruega, Nueva Zelandia, los Países Bajos y el Reino Unido tienen departamentos, dependencias o territorios de ultramar, cada uno de los cuales tiene un grado diferente de autonomía y capacidad para determinar su propio marco legislativo de lucha contra el terrorismo.	0
