en_es_DEEP	MatCoop
268. De las conclusiones de la Comisión se desprende claramente que los rebeldes son responsables de ataques contra civiles, que constituyen crímenes de guerra.	0
Se han establecido en gran medida mecanismos de rendición de cuentas para abordar las irregularidades y garantizar que se sigan la legislación y los procedimientos establecidos. Sin embargo, no ofrecen una protección adecuada.	1
La delegación cubana condena enérgicamente los ataques contra civiles palestinos, así como la destrucción general que provocan las fuerzas de ocupación israelíes en el norte de la Franja de Gaza. Asimismo, hacemos un llamado al cese inmediato de esos ataques y a la retirada urgente de las fuerzas de ocupación.	0
4. Los afiliados de Al-Qaida están evolucionando, a menudo de forma autónoma, con cambios generacionales, geográficos, étnicos, estructurales y operativos evidentes.	0
El macabro plan de los terroristas concluyó la mañana del 18 de marzo con un nuevo atentado en Alepo. Los terroristas takfiríes, junto con quienes los apoyan y les proporcionan abiertamente dinero y armas, siguen llevando a cabo operaciones terroristas como parte de una conspiración dirigida contra Siria, su pueblo y sus instituciones.	0
El Equipo observa que el Consejo de Seguridad, en el párrafo 5 de la resolución 1526 (2004), instó a todos los Estados a establecer requisitos y procedimientos internos de presentación de informes sobre el movimiento transfronterizo de divisas sobre la base de los umbrales aplicables.	1
Se invita a los Estados a analizar las huellas dactilares contenidas en las versiones restringidas de las notificaciones en sus bases de datos policiales para comprobar si hay coincidencias en sus propios sistemas (secc. VI.C, párr. 80).	1
El Capítulo III de la Ley núm. 535/2004 está dedicado a las medidas necesarias para prevenir la financiación de actos terroristas.	1
Insta a todos los interesados, según lo dispuesto en el derecho internacional humanitario, incluidos los Convenios de Ginebra y el Reglamento de La Haya, a permitir el acceso pleno y sin obstáculos del personal humanitario a los civiles que necesitan asistencia en situaciones de conflicto armado, y a poner a disposición, en la medida de lo posible, posible, todas las instalaciones necesarias para sus operaciones, y promover la seguridad y la libertad de circulación del personal humanitario y del personal de las Naciones Unidas y asociado y sus bienes.	1
El objetivo del esfuerzo era mejorar la seguridad en la región, fortalecer la Alianza del Valle de Juba y reconciliar al General "Morgan" y la Alianza, que han estado luchando por territorios en el Valle de Juba durante varios años.	1
243. A nivel mundial, las donaciones caritativas son un recurso financiero indispensable, en particular para muchos Estados en desarrollo y para los Estados que han sufrido grandes desastres.	1
Se está desarrollando una comprensión genuina de los desafíos que enfrenta cada país.	0
El alcance de la contaminación por municiones en racimo es cada vez más evidente a medida que avanza el trabajo de Landmine Action.	1
131. Los Estados de Asia Central han fortalecido las medidas de aplicación de la ley desde la encuesta anterior mediante una mayor cooperación interinstitucional y el intercambio de información y el establecimiento y uso de bases de datos penales y de otro tipo, tanto a nivel nacional como internacional, en apoyo de las iniciativas de aplicación de la ley para luchar contra el terrorismo.	1
Con ese fin, recuerdo que los dirigentes libaneses habían vuelto a convocar el Diálogo Nacional después de los acontecimientos de mayo de 2008, cuyo mandato principal era elaborar una estrategia de defensa nacional que abordara la cuestión crítica de las armas fuera del control del Estado.	0
Estos instrumentos, junto con la política de descentralización, aclaran las funciones y responsabilidades de los consejos locales, los funcionarios de distrito, los parlamentarios y las autoridades tradicionales en las áreas de toma de decisiones respecto del desarrollo, las elecciones y el mantenimiento de la ley y el orden, y la recaudación y asignación de ingresos locales.	1
Observa que es necesario que la comunidad internacional adopte una serie de medidas para compartir la carga que soportan los Estados africanos que acogen a refugiados y apoyar sus esfuerzos por garantizar la seguridad y el carácter civil y humanitario de los campamentos y asentamientos de refugiados, incluso en las esferas de la aplicación de la ley, el desarme de los elementos armados, la reducción del flujo de armas en los campamentos y asentamientos de refugiados, la separación de los refugiados de otras personas que no reúnen los requisitos para recibir la protección internacional que se les otorga o que por otra razón no la necesitan, y la desmovilización y reintegración de los excombatientes.	1
7. La aprobación por el Parlamento de la ley electoral permitiría a la Comisión Electoral Independiente establecer el calendario electoral y proceder con la organización de las elecciones.	1
22. No hubo informes de asesinatos deliberados de niños por fuerzas o grupos armados.	1
3. Decide también que todos los Estados adoptarán y aplicarán medidas eficaces para establecer controles internos a fin de prevenir la proliferación de armas nucleares, químicas o biológicas y sus sistemas vectores, incluso estableciendo controles apropiados sobre los materiales conexos, y con este fin:	1
Deben desarrollarse capacidades adecuadas en áreas clave de la gestión civil de crisis, como la policía, la justicia y el estado de derecho, la preparación de procesos electorales y la observación electoral, la protección civil y la administración pública.	1
:: 26 de abril de 2005, las últimas tropas sirias abandonan el Líbano, poniendo fin a una presencia militar de 29 años.	1
275. La extradición de terroristas también sigue enfrentando muchos obstáculos y no es fácil ni fácil.	1
La misión de investigación consideró que, puesto que se había puesto en duda la credibilidad de las autoridades libanesas que llevaban a cabo la investigación, debería iniciarse una investigación internacional independiente para determinar la verdad.	1
205. Los Estados de la subregión están muy atentos a las amenazas terroristas que enfrentan y han invertido grandes recursos en la ampliación de los marcos jurídicos, el establecimiento y fortalecimiento de instituciones de lucha contra el terrorismo y esfuerzos para fortalecer las capacidades de los organismos encargados de hacer cumplir la ley y de inteligencia. .	1
Medidas especiales para proteger a las mujeres y las niñas de la discriminación y la violencia de género, la violación y otras formas de violencia sexual (acceso a reparación legal; centros de crisis; refugios; atención médica; asesoramiento y otros programas de asistencia; mecanismos de seguimiento y presentación de informes).	1
El Gobierno haría un gran servicio a su sistema judicial si tomara medidas para derogar el decreto que creó los tribunales.	0
v. Para ayudar al Gobierno a ejecutar su programa y consolidar y fortalecer los mecanismos de seguimiento existentes, se creará un Grupo de Trabajo Internacional (GTI) a nivel ministerial, que se reunirá una vez al mes en Côte d'Ivoire para evaluar, supervisar y dar seguimiento al proceso de paz, incluida la hoja de ruta acordada en Pretoria y cualquier otro acuerdo posterior, constatando el grado de cooperación de las partes y otros actores interesados, su respeto de los compromisos asumidos y, de ser necesario, cualquier actitud que pueda obstaculizar la conclusión exitosa del proceso de paz y reconciliación en Côte d'Ivoire, y formular recomendaciones apropiadas al Consejo de Paz y Seguridad de la UA y al Consejo de Seguridad de las Naciones Unidas.	1
119. Ante esta situación, el Equipo ha emprendido varias iniciativas para cumplir su mandato de supervisar la prohibición de viajar y proponer recomendaciones para mejorarla. Entre ellas figuran una mayor interacción con los Estados miembros y las principales organizaciones internacionales; una investigación sobre el uso de documentos de viaje falsos por parte de terroristas y formas de mejorar los sistemas nacionales e internacionales; conversaciones periódicas con Interpol sobre formas de mejorar la coordinación entre las Naciones Unidas e Interpol; una exploración de la tendencia emergente de zonas libres de visas y de libertad de movimiento y su interrelación con las sanciones de las Naciones Unidas; y la relación de las prácticas de refugiados y asilo con los esfuerzos antiterroristas de las Naciones Unidas.	1
