en_es_DEEPL	MatConf
Oceans Beyond Piracy, una organización no gubernamental, calculó que en 2013 se habían gastado 3.200 millones de dólares para hacer frente a la piratería, y que la comunidad internacional gastaba unos 139 millones por cada ataque.	0
4. En Argelia, la Organización de Al Qaeda en el Magreb Islámico (QE.T.14.01) sigue representando una amenaza activa y peligrosa, no sólo para Argelia, sino también para los países del Sahel, en particular Mauritania y, más recientemente, Malí.	1
Colaborar en el desarrollo y la aplicación de una política sobre el VIH/SIDA que tenga en cuenta las cuestiones de género en ámbitos como la formación, los códigos de conducta, las pruebas del VIH, la cooperación civil y militar, la información sobre recursos y el material sobre mejores prácticas; integrar una política sobre el VIH/SIDA en el DOMP y reforzar las capacidades de las operaciones de mantenimiento de la paz (incluido el futuro personal de mantenimiento de la paz) para hacer frente al VIH/SIDA.	0
69. El Sr. Soro dijo a la misión que les sorprendía que la comunidad internacional no hubiera previsto el conflicto que se avecinaba en Costa de Marfil, evidente desde la muerte del Presidente Félix Houphouët-Boigny.	0
(a) Seguir recordando a los Estados miembros su obligación de extraditar o juzgar de conformidad con los instrumentos internacionales aplicables de lucha contra el terrorismo en los que sean parte y recordar a los Estados su obligación de garantizar que las alegaciones de motivación política no se consideren motivo para denegar las solicitudes de extradición de presuntos terroristas;	0
Debe prestarse apoyo al proceso de reforma del sector de la justicia, en estrecha colaboración con el equipo de las Naciones Unidas en el país. También debe apoyarse el establecimiento y fortalecimiento de mecanismos de rendición de cuentas en las fuerzas de seguridad y defensa.	0
En primer lugar, instó al Consejo de Seguridad a dar más reconocimiento y relevancia a los derechos humanos en sus resoluciones y declaraciones presidenciales.	0
Señalaron que Somalia seguiría necesitando una importante ayuda para el desarrollo de capacidades a fin de garantizar que las bandas de piratas no pudieran volver a alcanzar niveles máximos.	0
9. A finales de agosto, el número de efectivos del Cuerpo de Protección de Kosovo (KPC) era de 3.029 miembros activos, entre ellos 157 pertenecientes a minorías.	1
Sírvanse comunicar al Comité contra el Terrorismo si se ha promulgado el nuevo Código Penal y, en particular, las disposiciones que tipifican como delito el reclutamiento de personas con el fin de cometer actos terroristas.	0
79. Las pruebas disponibles muestran que la gran mayoría de los cadáveres que siguen en los depósitos de cadáveres a la espera de la autopsia presentan heridas de bala.	1
[R]equiere al Secretario General que incluya también en los anexos de sus informes sobre los niños y los conflictos armados a las partes en conflictos armados que, en contravención del derecho internacional aplicable, practiquen el asesinato y la mutilación de niños y/o la violación y otros actos de violencia sexual contra los niños, en situaciones de conflicto armado, teniendo presentes todas las demás violaciones y abusos cometidos contra los niños, y señala que el presente párrafo se aplicará a las situaciones que se ajusten a las condiciones establecidas en el párrafo 16 de su resolución 1379 (2001);	1
49. Durante el período de hambruna, se recurrió al adoctrinamiento ideológico para mantener el régimen, a costa de agravar gravemente el hambre y la inanición.	1
Cuando se paga un rescate, el sector de los seguros, las empresas privadas y las consultoras de riesgos pueden participar en la provisión de los fondos o en la facilitación de los pagos. El mercado de los seguros de secuestro y rescate, con un valor de 250 millones de dólares en 2006, duplicó su tamaño en 2011.	0
A tal fin, la Oficina de Información y Administración utilizará el sistema seguro de seguimiento y distribución de documentos en línea recientemente establecido en el sitio web del Comité para distribuir material de la Dirección Ejecutiva a los miembros del Comité y a la Secretaría.	0
"El Consejo de Seguridad observa que el sufrimiento humano a gran escala es una consecuencia y a veces un factor que contribuye a la inestabilidad y a nuevos conflictos, ya sea debido a desplazamientos, agresiones violentas u otras atrocidades.	0
La región tiene escasa presencia e influencia de fuerzas militantes opositoras, aunque estas fuerzas utilicen las rutas de transporte y se apoyen en los refugios de la provincia de Farah.	0
Por ejemplo, la Comisión descubrió que mujeres que iban al mercado o buscaban agua en Tarne, Darfur septentrional, eran secuestradas, retenidas durante dos o tres días y violadas por miembros del ejército en torno a marzo de 2003.	1
La Organización de Al-Qaida en el Magreb Islámico (AQMI) (QE.T.14.01) ha desarrollado una importante experiencia en el secuestro extorsivo.	1
Sin embargo, lamento la cancelación del seminario previsto en Madeira, Portugal, e insto a las partes a que sigan explorando vías para ampliar el programa de medidas de fomento de la confianza.	0
334. Se ha informado de los siguientes patrones: En primer lugar, durante los ataques a las aldeas se produjeron agresiones deliberadas contra mujeres y niñas, incluidas violaciones en grupo. En segundo lugar, mujeres y niñas fueron secuestradas, mantenidas en confinamiento durante varios días y violadas repetidamente durante ese tiempo. En tercer lugar, las violaciones y otras formas de violencia sexual continuaron durante la huida y los desplazamientos posteriores, incluso cuando las mujeres salían de los pueblos y se dirigían a los asentamientos de desplazados para recoger leña o agua.	1
30. Las Fuerzas Armadas Sudanesas (SAF) han redesplegado todas sus fuerzas del sur de Sudán, mientras que el redespliegue supervisado y verificado del SPLA sigue siendo del 34,8 por ciento de una fuerza declarada de 59.168 efectivos.	1
3. Matanza de soldados enemigos detenidos	1
La resolución y el movimiento concurrente para considerar la llamada "cuestión de los derechos humanos" de la RPDC en el Consejo de Seguridad son la manifestación más indisimulada de la política hostil seguida por Estados Unidos contra la RPDC, así como un intento políticamente motivado y peligroso de sentar las bases para una invasión de la RPDC con el pretexto de los derechos humanos.	1
También apoyó el desarrollo de la capacidad de aplicación de la legislación marítima y puso en marcha un nuevo Fondo Fiduciario para la Seguridad Marítima de África Occidental y Central con este fin.	0
En el caso del peligro público (artículo 179 del Código Penal), también es delito preparar tales actos (por ejemplo, obtener componentes y construir un artefacto explosivo con el fin de cometer un atentado según el artículo 2, apartado 1, del Convenio), incluso si el delincuente aún no ha intentado cometer realmente el acto.	1
En la mañana del 24 de mayo, ocho soldados de las F-FDTL que realizaban una patrulla de observación en las colinas fueron atacados y contenidos por un grupo de personas armadas desde una posición más elevada.	1
El 23 de agosto, en el marco de una sesión informativa del Departamento de Asuntos Políticos, el Secretario General Adjunto de Asuntos Políticos dijo que personal de la Oficina de Coordinación de Asuntos Humanitarios estaba llevando a cabo una misión de evaluación en la República Árabe Siria y se refirió a la declaración del Secretario General, según la cual, a pesar de su promesa, el Presidente Al-Assad no había puesto fin al uso de la fuerza contra la población civil.	1
Además, la desaparición del Sr. Abu Adass el 16 de enero de 2005 no se ha explicado de manera coherente con la idea de que fuera un terrorista suicida un mes después.	1
Este fue el caso de Jamal Suliman Mohamad Shayeb, en la localidad de Halouf, en relación con el homicidio de 24 personas, algunas de ellas mujeres y niños, el saqueo de bienes y el incendio de la localidad.	1
El Gobierno de Haití y las organizaciones humanitarias internacionales deben dedicar más esfuerzos a las actividades preventivas, como el suministro de saneamiento y agua potable.	0
Aplicar la política de igualdad de género y capacitación de mujeres y niñas.	0
Un avión rodeó el pueblo mientras el otro bombardeaba.	1
La detección de los movimientos transfronterizos ilegales de dinero en efectivo e instrumentos negociables al portador y la coordinación entre las aduanas, las unidades de inteligencia financiera y los funcionarios encargados de hacer cumplir la ley a este respecto son inexistentes o insuficientes.	0
