es	Relevant
Este texto, concebido en forma de reglamento, cumple con las disposiciones de la Convención sobre la protección física de los materiales nucleares.	0
Alemania, los Emiratos Árabes Unidos y Kazajstán	0
52. Iglesia del Santo Príncipe Lazar, Kos, cerca de Istok	0
El estudio también se centrará en posibles estrategias para asegurar que el 30% de los niños que actualmente no asisten a la escuela estén matriculados.	0
316a Reunión Addis Abeba, Etiopía 3 de abril de 2012	0
Entre las carreteras cerradas estaban la vital carretera comercial Abu Surug-Geneina y la carretera a Um Kher.	0
Todavía es posible detener el derramamiento de sangre en Yugoslavia.	0
En el artículo 12(2)(6) de la Ley de Organizaciones Públicas.	0
Prohibir la apertura o el funcionamiento de cuentas con nombres falsos, ficticios o incorrectos;	0
Desde Dubai, el dinero se envía a Somalia mediante transferencias desconocidas de hawala.	0
El embalse consta de varios tipos de roca porosa que contienen el aceite y el agua.	0
12. La situación en Burundi (25 de octubre de 1993; 10 de mayo de 2010).	0
S/RES/2102 (2013), párr. 2	0
31. El Sr. Abouyasha dio cuenta de lo siguiente:	0
Que se celebrará el miércoles 22 de noviembre de 2006, a las 10.00 horas	0
b) Miembro de la Asamblea Nacional del distrito de Al-Waha;	0
Se ha propuesto modificar el artículo 135 del Código Penal en relación con las circunstancias agravantes, añadiendo los siguientes elementos:	0
Los propietarios son Nenad Sharenach y Slobodan Tešic.	0
Se citan como ejemplos varios artículos conexos.	0
Declaración del Presidente de la Federación de Rusia	0
Este paso a pérdidas y ganancias se refería a cuentas por cobrar pendientes durante más de dos años debido al pago excesivo a un funcionario.	0
Zeid Ra'ad Zeid Al-Hussein (Jordania)	0
Sra. Nakipimo Nakusu, agricultora de Bulinzi	0
Se dispondrá de fondos considerables para apoyar la reconstrucción y la rehabilitación.	0
- Ley de protección de la información, 1982 (Ley No 84 de 1982);	0
2. La situación en el Oriente Medio	0
8. Los ministros y viceministros actuales y anteriores;	0
S/RES/1870 (2009), párr. 15	0
III. Parte dispositiva de la resolución 1540 (2004) del Consejo de Seguridad	0
V. OTRAS CUESTIONES 113 - 114 23	0
108. A pesar de los considerables esfuerzos realizados en los últimos 30 meses, varios elementos críticos del Estado seguirán siendo frágiles con la independencia.	0
"De estos empleados, tres eran nacionales japoneses y el resto eran nacionales indios, bangladesíes, filipinos, pakistaníes y británicos (denominados por Shimizu ""personal del tercer país"")."	0
Luego está el organigrama del Instituto Nacional de Finanzas de Andorra, que se encarga de la supervisión financiera.	0
Ambos países tienen ahora embajadas en las capitales de los demás.	0
En el mismo mes, el Canadá se sumó a todos los demás ratificantes del Tratado de prohibición completa de los ensayos nucleares en apoyo de la Declaración Final de la quinta Conferencia en virtud del artículo XIV para facilitar la entrada en vigor del Tratado, que se celebró en Viena.	0
4. En abril, la Asamblea Legislativa Nacional aprobó el proyecto de ley sobre las elecciones nacionales y el proyecto de ley sobre el petróleo, que esperan la firma del Presidente.	0
El Órgano Central apoya firmemente los esfuerzos realizados por los países de la región para hacer frente a la situación imperante en Anjouan.	0
Se estima que 30.000 buques pasan por estas vías marítimas cada año.	0
Se ha reembolsado a los gobiernos contribuyentes los gastos de los contingentes y el equipo de propiedad de los contingentes correspondientes al período terminado el 31 de mayo de 2014 y el 31 de marzo de 2014, respectivamente, de conformidad con el calendario de pagos trimestrales.	0
Durante 2013, la Lista se transmitió el 8 de abril (SCA/2/13 (13), el 29 de agosto (SCA/2/13 (26)) y el 30 de octubre (SCA/2/13 (35)) y se transmitirá de nuevo el 31 de diciembre.	0
16. En 1998 la Asamblea Nacional aprobó el proyecto de ley sobre la propiedad de las tierras rurales.	0
95. La situación en Myanmar (15 de septiembre de 2006; 18 de marzo de 2008).	0
IV. LAS RECLAMACIONES 25 - 76 7	0
Estos jefes de componentes tienen, respectivamente, un adjunto (véase el apéndice B).	0
Algunas casas privadas se encuentran cerca del río, pero la mayoría en una cresta de 500 a 1.000 metros del río.	0
Se han iniciado procedimientos judiciales en todos estos casos.	0
El Grupo tampoco ha identificado ningún vuelo de Katex entre los vuelos a Guinea, especialmente a Conakry.	0
4.2 El cruce de la SDBZ se realizará a través de puntos de cruce y corredores identificados.	0
Artículo 299-1 Organización de asociaciones públicas prohibidas	0
2. Documentos de identidad y de viaje	0
Se prevé que la Misión tendrá un período de liquidación de seis meses.	0
No ha habido vuelos entre Bélgica y Libia desde hace mucho tiempo.	0
Nota verbal de fecha 5 de enero de 1998 dirigida al Secretario	0
El Grupo comenzó su examen de la 18a serie en enero de 2003.	0
Sus competencias son ahora casi idénticas a las de los magistrados permanentes.	0
La situación en Burundi (25 de octubre de 1993; 6 de agosto de 2014)	0
d) Planificación, adquisiciones y gastos de presentación 138 - 142 31	0
El Sr. Diarra viajó a Yamoussoukro con los Jefes de Estado de la CEDEAO y fue nombrado Primer Ministro en esa ocasión.	0
2. La situación en Côte d'Ivoire.	0
Por consiguiente, el nuevo período de 180 días previsto en la resolución 1153 (1998), conocido comúnmente como fase IV, comenzó a las 00.01 horas (hora de Nueva York) del 30 de mayo de 1998.	0
El Gobierno decidió no dar más detalles sobre el papel que quería que desempeñara la MONUSCO en Katanga.	0
PROMOCIÓN Y FORTALECIMIENTO DEL ESTADO DE DERECHO EN EL MANTENIMIENTO DE LA PAZ Y LA SEGURIDAD INTERNACIONALES	0
El UNICEF inició una asociación con una ONG en un proyecto similar en Obo, Zémio y Mboki, en la prefectura de Haut-Mbomou.	0
Fuerzas Democráticas de Liberación de Rwanda	0
Los cuatro aviones de la MONUC con base en Goma fueron trasladados a Kigali y Gisenyi.	0
51. La situación en el Chad, la República Centroafricana y la subregión (27 de agosto de 2007; 20 de diciembre de 2010).	0
Transmisión del caso 11 al Comité	0
De hecho, la cuestión del Sáhara Occidental se inscribió por primera vez en 1963 en la lista de territorios no autónomos de las Naciones Unidas a los que se aplica la histórica Declaración de la Asamblea General sobre la descolonización relativa a la concesión de la independencia a los países y pueblos coloniales.	0
Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
Que se celebrará el jueves 8 de junio de 2000, a las 11.30 horas	0
a) Describir el mandato y la metodología del Grupo;	0
Que se celebrará el jueves 12 de diciembre de 2002, a las 12.10 horas	0
El Mecanismo tendrá dos subdivisiones, una para el Tribunal Internacional para la ex Yugoslavia y otra para el Tribunal Penal Internacional para Rwanda, respectivamente.	0
"Los resultados del examen se incorporaron a una base de datos centralizada mantenida por la secretaría (la ""base de datos sobre reclamaciones"")."	0
No obstante, habida cuenta de la importancia de esas personas para la UNITA, el Mecanismo seguirá ocupándose de la cuestión.	0
Productos forestales no madereros: 20.500 23 millones	0
El punto III de las secciones 1 y 2 de la Circular 2852/98 del Banco Central dispone que las instituciones financieras están obligadas a registrar en el Sistema de Información del Banco Central lo siguiente:	0
Exposición del Sr. Carl Bildt, Enviado Especial del Secretario General para los Balcanes (véase S/2000/40/Add.8)	0
10. Se han reembolsado los gastos de los contingentes y el equipo de propiedad de los contingentes correspondientes a los períodos terminados el 31 de agosto de 2010 y el 30 de junio de 2010, respectivamente, de conformidad con el calendario de pagos trimestrales.	0
- Convenio sobre las infracciones y ciertos otros actos cometidos a bordo de las aeronaves, de 14 de septiembre de 1963	0
- Ref. a): Acuerdo de Armisticio, 27 de julio de 1953	0
Las fechas de la mayoría de los registros de horas extraordinarias se omitieron durante la reproducción.	0
Presidente actual del Consejo de la Liga	0
B. La historia del certificado de usuario final nigeriano	0
Puede obtenerse una copia de la ley en www.stgc.gov.sg.	0
- Convenio sobre las infracciones y ciertos otros actos cometidos a bordo de las aeronaves, 1963	0
Con respecto al gas magro, la KPC emplea dos categorías de precios.	0
Para responder correctamente a la pregunta que figura en el punto 1.15, se formulan las siguientes observaciones:	0
Además, debido a que la producción de Sidi El Kilani no había comenzado el 2 de agosto de 1990, no existía un historial de producción en el que confiar para hacer proyecciones de flujos de efectivo futuros.	0
Divulgación y divulgación de la Oficina	0
3. Thorayah El-Khidir Makki Tutu	0
8. La situación en el subcontinente indopakistaní (4 de diciembre de 1971; 27 de diciembre de 1971).	0
Incluyen marinos de Asia, África, Oriente Medio y Europa, así como turistas de Europa occidental.	0
La Comisión opina que la combinación de los ingresos y gastos de la Comisión de Indemnización de las Naciones Unidas con los de las Naciones Unidas distorsiona la situación financiera de las Naciones Unidas.	0
60. La cuestión de India-Pakistán (6 de enero de 1948; 5 de noviembre de 1965).	0
S/RES/1906 (2009), párr. 41	0
Anexo Misión de las Naciones Unidas en la República Centroafricana	0
71. La situación en Georgia (8 de octubre de 1992; 15 de junio de 2009).	0
43. No proliferación (29 de marzo de 2006; 10 de diciembre de 2010).	0
Recomienda a los Jefes de Estado y de Gobierno que se ocupen inmediatamente de la cuestión.	0
8. Decide seguir ocupándose de la cuestión.	0
La tercera serie de medidas comprende programas complementarios de verificación y valoración.	0
En el primer trimestre de 2006, más de 28.100 madres y niños recibieron apoyo en ocho distritos.	0
g) Suministros de almacenamiento y otro equipo: 1.082.749 dólares de los EE.UU.	0
2. La situación en el Oriente Medio	0
El Grupo identificó una nueva operación minera a lo largo de las orillas del río Bandama, en una zona conocida como Bakalé.	0
Se han detectado 14 casos de poliovirus salvaje en la subprefectura de Paoua desde que estalló la epidemia de poliomielitis a principios de año.	0
El comportamiento de Etiopía es notablemente diferente.	0
34. La situación en Côte d'Ivoire (20 de diciembre de 2002; 19 de enero de 2011).	0
Sr. Christopher Greenwood (Reino Unido de Gran Bretaña e Irlanda del Norte)	0
65. Denuncia de Cuba (17 de septiembre de 1973; 18 de septiembre de 1973).	0
Antes de las actuaciones orales, la PIC presentó comunicaciones por escrito en relación con la cuestión.	0
La Fiscalía comenzó a presentar sus alegaciones el 17 de enero y concluyó el 25 de febrero de 2011.	0
La UPCP también está aliada con el grupo separatista de las FDLR Ralliement pour l’unité et la démocratie-URUNANA (RUD), dirigido por el “General” Jean-Damascène Ndibabaje, alias “Musare”.	0
La Organización Mundial de la Salud (OMS), el UNICEF, Médicos sin Fronteras-Holland y otros asociados del noroeste emprendieron una campaña de vacunación exitosa en toda la zona en enero, con especial hincapié en Hargeisa.	0
Al 17 de enero, 128 de los 140 presupuestos municipales habían sido analizados y validados por el Ministerio.	0
:: Excelentísimo Señor Zahabi Ould Sidi Mohamed, Ministro de Reconciliación Nacional de la República de Malí	0
A medida que se resuelvan otras cuestiones, podrán añadirse al final de las futuras ediciones de este Resumen.	0
:: La otra cara de la hoja de admisión para el paciente Nkurunziza Emmanuel lleva el sello del Dr. Christophe Seyinzoga.	0
Está previsto que el fallo se dicte a mediados de 2009.	0
De conformidad con las Directrices, los objetivos de inversión de todas las cuentas mancomunadas, en orden de prioridad, son los siguientes:	0
Que se celebrará el miércoles 30 de noviembre de 2005, a las 10.45 horas	0
Pero después de 2011, ¿cómo puede alguien decir honestamente que la sociedad civil no es indígena del Medio Oriente y el Norte de África y, añadiría, en todas partes?	0
Las tasas de mortalidad maternoinfantil siguen siendo muy elevadas y la cobertura general de vacunación es baja (tuberculosis: 30%; poliomielitis: 22%; sarampión: 24%).	0
"Esta partida no incluye las máquinas que no sean utilizables en la ""producción"" de componentes y equipos de propulsión (por ejemplo, cajas de motores) para los sistemas incluidos en el artículo 1.A."	0
Funcionarios de organizaciones y Estados pertenecientes a las demás zonas han asegurado al Equipo que sus sistemas no afectan actualmente a la capacidad de los Estados miembros de impedir la entrada de personas incluidas en la lista, incluso si ya se encuentran dentro de la zona.	0
Sudáfrica ha presidido el Sistema de Certificación desde su creación en mayo de 2000, y el 1o de enero de 2004 pasó a ocupar la Presidencia del Canadá por un año, después de lo cual pasará a ocupar la Vicepresidencia de la Federación de Rusia en 2004 para el año civil 2005.	0
