es	Relevant
8. Rehabilitación de los programas de mejora de cultivos (trigo y cebada);	0
S/2013/316 S/2013/683	0
4. Decide que el mandato de la UNMIS sea el siguiente:	0
155. Muchos recursos y bases de datos accesibles a través de Internet ofrecen comprobaciones sencillas y rápidas de números de teléfono y direcciones de entidades que pueden ser sospechosas de ser empresas pantalla.	0
:: Párrafo 2 (e) de la resolución 1373 (2001)	0
"Se han renovado cuatro escuelas de enfermería, dos en Erbil y una en cada una de las otras dos gobernaciones del norte."	0
"Especialmente importante es el proyecto de ley de protección de datos personales, que se encuentra en trámite parlamentario."	0
"En virtud del artículo 7 de la Ley de Inmigración, nadie tiene derecho automático de entrada en Singapur, salvo los ciudadanos de este país."	0
72. La situación en Georgia (8 de octubre de 1992; 15 de junio de 2009).	0
MODIFICACIONES DEL PROGRAMA DE REMEDIACIÓN - RECLAMACIÓN Nº. 5000450	0
"Mary Ellen Gondeck, Hermanas de San José"	0
¿Podría Singapur indicar las disposiciones legislativas o de otro tipo que dan efecto a este subapartado?	0
La República Argelina Democrática y Popular	0
(b) El examen adecuado de los certificados de usuario final por los organismos responsables de los países miembros del Arreglo de Wassenaar;	0
121. La licencia de prospección tiene una validez de un año y no es renovable.	0
Lecciones aprendidas: reflexiones de la clase de 2012	0
Para el Banco Mundial y los donantes	0
Los objetivos del nuevo sistema incluyen	0
1 Sistema informático central del MdF - 5.724.322 USD	0
"Del 1 de junio al 31 de agosto, las unidades de desminado de la MINUEE también limpiaron 151 kilómetros de carretera y 1.300.020 metros cuadrados de emplazamientos operativos."	0
El Ministerio de Transporte (Sección Aérea) es competente para controlar el tráfico aéreo. El Ministerio de Transportes declara que el tráfico aéreo de Irán a Bélgica es prácticamente inexistente.	0
Precio del billete de autobús de Bagdad a Ammán Tasas de visado para Jordania	0
:: Pueden utilizarse para lubricar los cojinetes de bombas de vacío y compresores.	0
IV. APLICACIÓN DE LA RESOLUCIÓN 338 (1973) DEL CONSEJO DE SEGURIDAD	0
"S/RES/1896 (2009), op. 10"	0
Respuestas recibidas de conformidad con el párrafo 20 de la resolución 1596 (2005)	0
III. Certificación de la lista definitiva de votantes	0
1.1 Convenio de Tokio de 1963 sobre las infracciones y ciertos otros actos cometidos a bordo de las aeronaves;	0
PIC no proporcionó ningún volumen de producción previsto con respecto al agua destilada.	0
"El Servicio Estatal de Guardia Fronteriza, dependiente del Ministerio del Interior de la República de Lituania, realiza controles radiológicos de las personas, vehículos y mercancías que entran y salen del país."	0
Informe del Secretario General presentado de conformidad con el párrafo 6 de la resolución 1883 (2009) (S/2009/585).	0
Tanto el SINPI como el SINTI están en línea y disponibles en todo el territorio nacional.	0
Somalia no es parte en este Protocolo.	0
12. La fase del juicio de este caso está a punto de concluir.	0
"Sr. Youseif Fahed Ahmed Alserhan, Jordania (marítimo);"	0
Dos países (Zambia y Sudáfrica) han respondido desde entonces.	0
"3. Hasan Abdulrahman, enfermero de Kebtan Aljabal"	0
"Al contrario, les interesa claramente adherirse a ella."	0
"En el transporte aéreo y otros tráficos, las aduanas no disponen de ningún mecanismo para recibir avisos previos de los envíos."	0
(j) Apoyo sostenido de los donantes al Destacamento Integrado de Seguridad;	0
14. La situación en Sierra Leona (27 de noviembre de 1995; 29 de septiembre de 2010).	0
15. Decide seguir ocupándose de la cuestión.	0
"Hecho en Kampala, el 22 de noviembre de 2002."	0
14. La situación en Sierra Leona (27 de noviembre de 1995; 14 de septiembre de 2011).	0
37. Dos sílex de diferentes tamaños procedentes de la zona de Burqan (1984);	0
(c) Actualizar periódicamente la Lista mencionada en el apartado 1;	0
"Tarjeta de identidad, permiso de conducir, pasaporte o cualquier otro documento oficial que acredite la identidad (con fotografía);"	0
El hecho de que el caso afecte o no a OSAL no afecta a todos los procedimientos mencionados.	0
"Se celebrará el martes 14 de noviembre de 2000, a las 15.40 horas."	0
Se están preparando otros mecanismos legislativos.	0
"Se celebrará el martes 13 de septiembre de 2005, a las 10.15 horas."	0
La experiencia demuestra que a veces puede llevar menos tiempo.	0
3. Decide seguir ocupándose del asunto.	0
Iniciado el 25 de septiembre de 2006. Finalización en 2007.	0
Es la primera vez que el presupuesto supera los 1.000 millones de euros.	0
"Iglesia de San Nicolás, Shtërpcë/Štrpce"	0
Se pidió al reclamante que proporcionara detalles de la producción diaria en el yacimiento de Risha antes y después de la parada.	0
"(d) Procesamiento y escaneado de registros administrativos. La clasificación, el procesamiento, el escaneado y la introducción de datos de los registros administrativos se han visto obstaculizados debido a los movimientos de personal dentro de la unidad."	0
"Por lo tanto, el número de personas trasladadas a Arusha será menor."	0
"S/RES/1973 (2011), op. 13"	0
El acceso por vía aérea también es limitado.	0
"El Gobierno se ha ofrecido a proporcionar terrenos e instalaciones, como electricidad, agua y un sistema de drenaje, sin coste alguno para la Organización."	0
"El Demandante opera un servicio ferroviario desde Dammam, en la costa este de Arabia Saudí, hasta Riad."	0
A. Doble nacionalidad de buena fe 10 - 11 5	0
15. También será crucial proporcionar a los países los medios para reconstruir y modernizar sus economías.	0
E. Pérdida de gastos generales y beneficios de la sede central	0
"(f) Personas jurídicas o físicas autorizadas a operar en divisas por cuenta propia o por cuenta de un cliente,"	0
Un tamaño de partícula de 63 um (ISO R-565) corresponde a 250 mesh (Tyler) o 230 mesh (norma ASTM E-11).	0
"Se celebrará el jueves 15 de junio de 2006, a las 10.10 horas."	0
"A celebrar el miércoles 19 de febrero de 2014, a las 10.00 horas."	0
"(c) Pagar o transferir fondos, en el territorio de Uzbekistán, por importes correspondientes al tipo de cambio de compra válido para la moneda extranjera en la fecha de la operación;"	0
UNICEF también ha apoyado la rehabilitación de 28 estructuras sanitarias y tiene previsto modernizar otros 113 centros de salud en todo el país.	0
"Se celebrará el viernes 19 de marzo de 2010, a las 10.00 horas."	0
"Etapa previa al juicio: Al comienzo del segundo mandato, en junio de 1999, había un número considerable de mociones prejudiciales pendientes."	0
"6. En las Asambleas Legislativas Estatales de 48 escaños en los tres estados de Darfur, el PNC obtuvo 42 escaños en Darfur septentrional, 43 en Darfur meridional y 41 en Darfur occidental."	0
Me gustaría retomar las observaciones del ex Primer Ministro Tony Blair.	0
Los países de la región y las organizaciones regionales tienen una responsabilidad especial.	0
Las provincias orientales y sudorientales se enfrentan a un ataque intensificado por una combinación de los elementos mencionados anteriormente.	0
Hoy en día no hay un solo bien civil que no pueda entrar en Gaza.	0
Los importes totales corregidos por país y tramo son los siguientes:	0
12. Para seguir ocupándonos del asunto.	0
65. 1. La situación en el subcontinente India/Pakistán (4 de diciembre de 1971; 27 de diciembre de 1971).	0
2. Robo en Duma de un automóvil perteneciente al Ministerio de Irrigación.	0
Apartados d) y e) del párrafo 3	0
No se ha realizado ninguna auditoría financiera.	0
VI. Metodología recomendada por el Grupo de Expertos....	0
"Estas conclusiones se publicaron como documentos S/AC.51/2010/1 y S/AC.51/2010/2, respectivamente."	0
66. Nota del Secretario General (S/1994/254);	0
"Con carácter prioritario, la UNMIK tratará de localizar y asegurar los documentos clave, así como los libros de registro y los archivos."	0
- Proporcionar al Ministerio un sistema de base de datos de vigilancia de las aguas subterráneas;	0
32. La situación en Costa de Marfil (20 de diciembre de 2002; 30 de julio de 2013).	0
"convirtiéndose en el centésimo octogésimo sexto Estado parte el 12 de febrero de 2009,"	0
Los medios y métodos de las operaciones están más especificados en la alianza.	0
"De las 33 personas registradas a continuación, 6 figuran en la lista de sanciones de 1988 (2011)."	0
"El General Zhao sustituirá al General Kurt Mosgaard (Dinamarca), que dejará el cargo el 27 de agosto de 2007."	0
"Se celebrará el viernes 11 de febrero de 2011, a las 10.00 horas."	0
"Se celebrará el jueves 30 de octubre de 2008, a las 10.00 horas."	0
"Otros Estados siguen utilizando un sistema mixto, informatizado y manual."	0
Tiene la palabra el Sr. Kubiš.	0
Informe del Secretario General sobre la situación en la República Centroafricana (S/2014/857)	0
Sólo en este último aspecto puede estar implicada una función cuasi judicial.	0
"(b) Suministro de dispositivos médicos para hospitales, en Misrata, Bengasi y las montañas occidentales, del 1 al 7 de abril de 2011, por un costo de 54.795 dólares."	0
"Elogia a la ONUB por el importante papel que ha desempeñado en el país, en particular durante el proceso electoral."	0
"Por lo tanto, acogemos con satisfacción el vivo y personal interés del Secretario General de las Naciones Unidas en el asunto y le expresamos nuestro pleno apoyo."	0
:: Construcción y rehabilitación de instalaciones de agua y saneamiento en cada condado (estrategia provisional de reducción de la pobreza)	0
"La Ley de Banca Central, incluida la Ley de Bancos e Instituciones Financieras, establece todas las regulaciones financieras en Papúa Nueva Guinea."	0
"Se celebrará el miércoles 27 de abril de 2011, a las 15.00 horas."	0
"7. El 28 de junio de 2010, la ceremonia del Día de San Vito celebrada en el Monasterio de Graçanicë/Gracanica y el Monumento de Gazimestan congregó a unas 1.500 personas."	0
:: Ratificación de la Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional y sus tres protocolos adicionales por la Asamblea Nacional en abril de 2012	0
1. Ley de ADM de 2005 (Sección 8) 2.	0
"Aunque el 25% de las escuelas de las tres regiones septentrionales siguen cerradas, la tasa de escolarización ha vuelto al 94% del nivel de 2011."	0
Se espera que el ejercicio de demarcación dure aproximadamente 96 semanas.	0
3. Hace un llamamiento a todos los Estados para que:	0
Iranian Offshore Oil Company 253 - 267 63	0
Embajador Zalmay Khalilzad (Estados Unidos de América)	0
República Islámica de Irán: 9.821.393 USD;	0
"Con estos nuevos equipos, ya hay siete operativos en las provincias."	0
"Actualmente, sin embargo, menos de 100.000 liberianos están registrados como empleados en los sectores público y privado."	0
"4. Hamoud Alsaleh Hamoudeh, 60 años."	0
"6. A las 1203 horas del 11 de julio de 1998, una formación de dos aviones estadounidenses lanzó siete bengalas térmicas en la zona de Rubay'ah, en la gobernación de Ninawa."	0
Pérdida de bienes personales (969.033 SAR)	0
Informe del Secretario General sobre la situación en Abyei	0
Una sección de la Sala de Primera Instancia II se ocupa de las cuestiones previas al juicio en la causa de Gaspard Kanyarugika.	0
Todas las escuelas fueron reconstruidas en el plazo previsto.	0
8. Apartados a) y b) del párrafo 3	0
Comenzó el 27 de noviembre de 2003. Iniciado de novo el 19 de septiembre de 2005.	0
"En cuanto a los instrumentos multilaterales, Guinea es parte en la Convención de la Organización de la Unidad Africana (OUA) sobre asistencia judicial recíproca (A/P.1/7 1992)."	0
1. Una capacidad volumétrica total igual o superior a 110 litros; y	0
"Además, se proporcionaron paquetes de servicios básicos de nutrición a más de 500 centros de nutrición en todo el país."	0
"Estos ajustes se exponen en los párrafos 243, 248 y 256 infra."	0
"Se celebrará el martes 17 de enero de 2006, a las 15.00 horas."	0
La Estrategia Nacional QBRN de Georgia se elaboró en abril de 2013.	0
- ABDELGHANI MZOUDI (alias: Abdelghani Mazwati; Abdelghani Mazuti)	0
"Las FARDC también lograron desalojar a las FDLR de algunas zonas mineras de Walikale, Lubero y Shabunda."	0
"Localización: Unit Level 10 (B1), Main Office Tower, Financial Park Labuan, Jalan Merdeka, 87000 WP Labuan, Malasia; Número de registro mercantil LL06889 (Malasia)."	0
3. OP 3 (a) y (b)	0
"5. Monasterio de Devic, cerca de Srbica"	0
"A continuación, inspeccionó la sala de operaciones de radiación gamma y observó los aparatos y sus usos."	0
"S/RES/1894 (2009), op. 27"	0
- Control de todas las transferencias al exterior;	0
"Estas 14 sentencias comprenden 3 condenas, 1 absolución y 10 casos desestimados."	0
El contingente finlandés (46) llegó a Kabul los días 11 y 12 de febrero de 2002 y está plenamente operativo desde el 16 de febrero de 2002.	0
7. Mecanismos ineficaces para la devolución de bienes.	0
3. Pérdida de beneficios en un proyecto concreto.	0
(d) Fusiles cuyo cañón tenga una longitud superior a 22 pulgadas;	0
"(a) Ordenar a la persona que abandone Guyana y proceda inmediatamente por el mismo medio de transporte por el que llegó, o por otros medios;"	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"21 de enero de 1992 Esta fecha es 540 días después de la emisión de la mediana de las tres facturas compensables, de conformidad con la fecha de vencimiento de la factura."	0
Cuba depositó inmediatamente todos los instrumentos de ratificación requeridos.	0
"A celebrar el jueves 30 de julio de 1998, a las 13.35 horas."	0
"(Viena, 4 de noviembre de 1986 a 19 de enero de 1989)"	0
- Cría de aves de corral y comercialización de sus productos;	0
"125. Es a esta realidad a la que se refirió la Presidenta Ellen Johnson-Sirleaf en su discurso inaugural: ""En una búsqueda similar de renovación económica, partimos de la premisa de que somos un pueblo rico."	0
