es	VerCoop
Para mejorar el apoyo logístico a los contingentes y fuerzas de policía desplegados en los entornos más difíciles de Malí, la Misión ha asignado personal civil de apoyo para facilitar la planificación logística y la presentación de informes de algunas unidades militares desplegadas en Kidal y Tessalit.	0
El 7 de octubre, la Asesora Especial del Secretario General, Sigrid Kaag, presentó información al Consejo de Seguridad sobre la aplicación de la resolución 2118 (2013), en consultas privadas. La Asesora Especial centró su intervención en cuatro temas: el cierre de la Misión Conjunta de la Organización para la Prohibición de las Armas Químicas y de las Naciones Unidas el 30 de septiembre; los progresos realizados en la aplicación de los planes para la destrucción de las 12 instalaciones restantes de producción de armas químicas; la cuestión de las discrepancias en la declaración original formulada por la República Árabe Siria; y las denuncias de utilización de cloro gaseoso en la República Árabe Siria.	1
El Consejo de Seguridad reitera su llamamiento a todas las partes en los conflictos armados, incluidas las partes no estatales, para que cumplan cabalmente las disposiciones de la Carta de las Naciones Unidas y las normas y principios del derecho internacional, en particular y en cuanto sean aplicables el derecho internacional humanitario y el relativo a los derechos humanos y los refugiados, y para que apliquen plenamente las decisiones pertinentes del Consejo de Seguridad.	1
El Comité tratará de que exista un cabal intercambio de informes nacionales, informes sobre visitas y demás información pertinente entre los comités y los grupos de expertos respectivos, incluso en lo que respecta a las visitas efectuadas a los Estados y otros viajes oficiales.	1
La Estrategia Global de las Naciones Unidas contra el Terrorismo aboga por la promoción del diálogo, la tolerancia y el entendimiento entre civilizaciones, culturas, pueblos y religiones, así como por el establecimiento de programas pertinentes de enseñanza y de sensibilización pública.	1
Además, durante su visita al Sudán, el Equipo recibió información oficial sobre el contrabando de armas por parte de grupos asociados a Al-Qaida, a través de Eritrea, a elementos de Al-Qaida en la Arabia Saudita.	1
Los miembros del Consejo reconocen también la necesidad de establecer en la República Centroafricana una oficina integrada de las Naciones Unidas, según se subrayó en las conclusiones formuladas por una delegación de la Comisión de Consolidación de la Paz después de su reciente visita al país.	0
El Consejo de Seguridad alienta a las Naciones Unidas, la Unión Africana, la CIRGL y la Comunidad de África Meridional para el Desarrollo (SADC) y otras organizaciones internacionales y regionales pertinentes a que continúen actuando de consuno, con la participación sostenida y el apoyo de la comunidad internacional, con miras a la aplicación del Marco PSC.	1
n) Coordinar y cooperar con el punto focal nacional de lucha contra el terrorismo o un órgano coordinador similar en el país que se visite, según corresponda;	0
:: Recomendar opciones concretas para fortalecer el uso de diferentes instrumentos por parte del Consejo para reducir los efectos negativos de la participación de terroristas en la delincuencia transfronteriza sobre su labor encaminada a resolver conflictos y prestar apoyo a los Estados en sus esfuerzos por fortalecer los controles fronterizos y luchar contra la delincuencia transfronteriza.	1
La amenaza que representan los ex militares disminuyó en el período abarcado por el informe desde que el 9 de abril falleció el autoproclamado líder Ravix Rémissainthe (véase S/2005/313, párr. 16).	0
El adiestramiento es un precursor esencial para el éxito de todo atentado, y es importante recordar que el embargo de armas contempla específicamente este aspecto (resolución 1617 (2005), apartado c) del párrafo 1).	0
72. Solicita al Comité que, al menos una vez al año, le presente oralmente, por intermedio de su Presidente, un informe sobre la labor general del Comité y el Equipo de Vigilancia y, cuando corresponda, en conjunción con los informes de los Presidentes del Comité contra el Terrorismo y el Comité establecido en virtud de la resolución 1540 (2004), expresa su intención de celebrar al menos una vez al año consultas oficiosas acerca de la labor del Comité, sobre la base de los informes que le presente el Presidente de este, y solicita también al Presidente del Comité que celebre sesiones informativas periódicas para todos los Estados Miembros interesados;	1
:: Alentará a los Estados a promover el diálogo y la cooperación, e inclusive con la sociedad civil, el mundo académico y la industria, para atajar la amenaza que entraña el tráfico ilícito de armas nucleares, químicas o biológicas, sus sistemas vectores y los materiales conexos	1
Asimismo, recomienda que se siga investigando para averiguar la posible implicación de Leandro Issac en los delitos cometidos.	1
Situación del Gobierno Federal de Transición y de la oposición: escalada militar	0
d) Facilitar la creación de capacidad sobre cooperación internacional con los socios de la subregión. a) Participar más activamente con las organizaciones pertinentes de la subregión (el Grupo de Lucha contra el Blanqueo de Dinero en África Oriental y Meridional, la SADC y la Organización para la Cooperación Regional de los Jefes de Policía de África Meridional) para centrarse en las actividades destinadas a superar las deficiencias y mejorar la aplicación de la resolución;	1
Soy consciente de la determinación y los esfuerzos del Pakistán para desentrañar la verdad y hacer comparecer ante la justicia a quienes hayan financiado o participado en este acto terrorista como autores, organizadores, patrocinadores y conspiradores para que respondan de sus actos.	1
En una región tan compleja como vital para el mantenimiento de la paz y la seguridad internacionales, las autoridades enfrentan grandes dificultades y limitaciones para responder a las demandas y expectativas de una población ansiosa de reformas.	0
Exhorta a todas las partes en el conflicto armado [del país afectado], incluidos los miembros de [un grupo armado en concreto], a que den órdenes claras contra la violencia sexual, y las exhorta además a que asuman y cumplan compromisos específicos sobre la investigación oportuna de los presuntos abusos a fin de que los autores rindan cuentas de sus actos, de conformidad con lo dispuesto en la resolución 1960 (2010), y a que faciliten el acceso inmediato de las víctimas de la violencia sexual a los servicios disponibles;	1
El Equipo de Vigilancia también tiene a su cargo un proyecto del Equipo Especial de producción de documentales que expongan la verdadera índole del terrorismo vista desde la perspectiva de sus autores y de sus víctimas.	1
El Consejo de Seguridad renueva su llamamiento a todos los Estados para que pasen a ser parte lo antes posible en todas las convenciones y protocolos internacionales pertinentes relacionados con el terrorismo, y a que apliquen aquellos instrumentos en los que ya son parte.	1
Además, el Comité consideró que la lista de artículos, materiales, equipos, bienes y tecnología relacionados con programas de misiles balísticos que figura en el anexo de su informe anterior (S/2014/253) sustituye a la lista anterior (véase S/2012/947) y será objeto de las medidas impuestas por el Consejo de Seguridad en los párrafos 8 a), b) y c) de la resolución 1718 (2006).	0
También habría que abolir la inmunidad de que gozan en la actualidad otros funcionarios públicos, como los agentes de policía, por la vulneración de derechos humanos.	0
Puesto que ya habían cumplido parte de la condena, los policías fueron puestos en libertad en la primera semana de marzo. El 8 de marzo de 2008, el Sr. Abdelaziz me escribió para protestar contra la puesta en libertad anticipada de los policías, que equivalía a "un ofrecimiento de impunidad" de las autoridades de Marruecos por las acciones de los policías.	0
