es	Relevant
"A lo largo de los últimos 10 años, las Naciones Unidas han estado en la vanguardia de la ayuda al pueblo afgano."	0
I. La situación del Consejo de Seguridad en 2011: balance y perspectivas	0
"S/1994/230, de 28 de febrero de 1994"	0
5. La creación de un Comité Nacional de Lucha contra la Droga;	0
Tratado de prohibición completa de los ensayos nucleares	0
"Por fin, ahora está a punto de comenzar la reconstrucción."	0
":: Complementariedad: las organizaciones deberán centrarse en sus campos de especialización, evitando duplicar esfuerzos y malgastar los recursos."	0
"Debido principalmente a los procedimientos operativos contrapuestos de las diferentes entidades, todavía existen obstáculos para la programación conjunta."	0
Todos concluyeron con la supresión de la Lista.	0
"El Grupo de la categoría ""C"" determinó las pérdidas que podían pertenecer a esta subcategoría."	0
"Asimismo, he nombrado a la Sra. Serralta coordinadora del Grupo de Expertos."	0
:: Plena puesta en marcha del centro de mando integrado	0
"Sra. Petra Ruffer Lustigova, Misión Permanente de la República Checa"	0
III. Congelación de activos financieros y económicos	0
LA SITUACIÓN ENTRE EL IRAQ Y KUWAIT	0
La situación en Côte d'Ivoire (20 de diciembre de 2002; 30 de julio de 2009)	0
"Además, la planicie aluvial del río Moro es particularmente proclive a grandes inundaciones durante la temporada de lluvias, lo cual imposibilita la explotación minera sistemática y mecanizada a cielo abierto."	0
"Los avances en cuanto a la formación de un gobierno y, en consecuencia, sobre el programa de reforma han sido limitados."	0
"Igualmente, con ocasión de la primera Convención Islámica Somalí celebrada en Bélgica, los días 27 y 28 de junio de 2009, los adherentes de Hizbul Islam organizaron una campaña de recaudación de fondos en la que obtuvieron más de 25.000 euros para la organización."	0
Sesión temática del Consejo de Seguridad en diciembre	0
a) Bienes inmuebles 11 - 16 6	0
"La pérdida se valora utilizando una combinación de métodos, inclusive cálculos basados en los costos históricos y de sustitución."	0
Las cláusulas y condiciones de esos Convenios se aplican en virtud de diferentes decretos reales.	0
"(Resolución 451/21 de la Cumbre, aprobada el 30 de marzo de 2009)"	0
Uso delictivo de Internet.	0
"En el sector de las finanzas, los asesores civiles de la UNOTIL lograron transferir todas las funciones que venían desempeñando en el Tesoro a sus homólogos nacionales."	0
c) Operación y mantenimiento de servicios esenciales (110.700 riyals);	0
Otros 1. Acuerdo sobre el procedimiento único de control de las exportaciones de los Estados miembros de la Comunidad Económica Euroasiática firmado el 28 de octubre de 2003	0
República Árabe Siria y Túnez: proyecto de resolución	0
"a) Naves espaciales (únicas o múltiples), incluidos satélites."	0
75/90/416 - septiembre de 1990	0
Resolución 1884 (2009) de 27 de agosto de 2009	0
V. Situación socioeconómica y financiera	0
5) Promover la recuperación económica por conducto de los organismos pertinentes de las Naciones Unidas;	0
62. Denuncia de Cuba (17 de septiembre de 1973; 18 de septiembre de 1973).	0
"Abierto a la firma en Washington, Londres y Moscú el 11 de febrero de 1971."	0
2. Análisis y valoración 115 - 116 37	0
"Causa ""Medios de información"" (acumulación de causas)3 de diciembre de 2003"	0
(1 de julio de 2010 a 30 de junio de 2011)	0
Presentación de información al Grupo Regional de Asia por el Presidente	0
10. La situación en Georgia (8 de octubre de 1992; 15 de junio de 2009).	0
La declaración jurada no contiene detalles adicionales a los ya facilitados.	0
"Así pues, el Grupo valora en 381.495 dólares de los EE.UU. este elemento de pérdida."	0
El juez de libertades y detención podrá solicitar un nuevo examen de salud.	0
"Que se celebrará el jueves 3 de mayo de 2001, a las 10.45 horas"	0
"Las elecciones son un paso fundamental para la consolidación de la democracia, aunque son sólo el primero."	0
"El 17 de julio de 2006, se celebró con éxito en Bissau la sexta Cumbre de Jefes de Estado y de Gobierno de la Comunidad de Países de Lengua Portuguesa."	0
"44. La situación en la República Centroafricana (véanse S/1997/40/Add.31 y 44; S/1998/44/Add.5, 11, 12, 28 y 41; S/1999/25/Add.6, 7 y 41; S/2000/40/Add.5; S/2001/15/Add.4, 29, 38 y 39; S/2002/30/Add.27, 41 y 49; S/2004/20/Add.43; y S/2005/15/Add.28)."	0
"Los Presidentes de la República Checa, Croacia y Eslovenia se reunieron los días 10 y 11 de julio en Dubrovnik, ciudad conocida por su tradición librepensadora."	0
El costo se define como el valor nominal más o menos la prima o el descuento sin amortizar.	0
"Eficacia de los controles fronterizos, de aduanas e inmigración"	0
Honorarios de abogados a) Orden de compra Nº 3994	0
Las bases de esa perspectiva son las siguientes:	0
La situación en Côte d'Ivoire (20 de diciembre de 2002; 25 de marzo de 2011)	0
12. La situación en Chipre (16 de julio de 1974; 13 de junio de 2008).	0
Los datos se desglosarán en función de los diversos tipos de servicios prestados	0
3. La situación en Chipre (27 de diciembre de 1963; 29 de mayo de 2009).	0
"S/RES/1296 (2000), párr. 18"	0
III. MARCO JURÍDICO 15 - 41 9	0
"58. El significado de esta cláusula depende en gran parte de la interpretación que se dé a dos expresiones contenidas en el párrafo: la primera es el adverbio ""independientemente"" y la segunda es la frase ""que se considerarán por los conductos normales""."	0
"- Decisión núm. 10/2006/QD-BNN, de 10 de febrero de 2006, por la que se regulan los procedimientos para el registro de la producción, importación, circulación de medicamentos veterinarios, materiales para la producción de medicamentos veterinarios, productos biológicos, microorganismos y productos químicos para uso veterinario;"	0
76. Que no haya salida sin una estrategia (véase S/2000/40/Add.45).	0
"No obstante, el corredor este-oeste y el último tramo de la ruta en el valle superior del río Helmand, de la presa Kajaki a la carretera de circunvalación aún carecen de financiación;"	0
IV. POSICIÓN DE LA REPÚBLICA DEMOCRÁTICA DEL CONGO	0
b. Especificados para operar en la banda desde temperaturas inferiores a -54°C a superiores a 125°C; y	0
Que se celebrará el martes 15 de junio de 2010 a las 10.00 horas	0
DEL REINO UNIDO DE GRAN BRETAÑA E IRLANDA DEL NORTE ANTE	0
II. PREPARATIVOS DE LAS ELECCIONES PRESIDENCIALES	0
a. La entrada y la salida de extranjeros del territorio de Indonesia;	0
19. La situación en la República Centroafricana (6 de agosto de 1997; 14 de agosto de 2013).	0
No ha habido novedades respecto de la asignación de puestos en el plano regional.	0
La apertura de estas oficinas permitirá que el Gobierno pague directamente en los condados los sueldos de los funcionarios públicos.	0
Los vehículos de la Fuerza de Élite no estaban en absoluto cerca del vehículo de la Sra. Bhutto.	0
"Que se celebrará el martes 14 de octubre de 2014, a las 10.00 horas"	0
III. ACTIVIDADES DE LA MISIÓN DE OBSERVADORES DE LAS NACIONES UNIDAS EN GEORGIA	0
"Partiendo del mismo supuesto que en el párrafo anterior, las cinco secciones de primera instancia trabajarían por año unos 675 días de enjuiciamiento (o sea 3.375 horas; véase el párrafo precedente)."	0
9. Expresaron su sincero reconocimiento a la República Islámica del Irán por la excelente organización y la generosa hospitalidad que garantizaron el éxito de su primera conferencia.	0
"La situación en Sierra Leona (véanse S/1995/40/Add.47; S/1996/15/Add.6, 11 y 48; S/1997/40/Add.21, 27, 31, 40 y 45; S/1998/44/Add.8, 11, 15, 20, 22, 28 y 50; S/1999/25 y Add. 1, 9, 18, 22, 32, 41 y 48; y S/2000/40/Add.5, 10, 17, 18, 19, 24, 26, 28, 30, 32, 35, 37 y 43)"	0
"b) Radares de medición de distancia, incluidos los equipos asociados de seguimiento ópticos/infrarrojos con todas las capacidades siguientes:"	0
2. Garantía de separación de los tres poderes.	0
"7. El 30 de junio de 2010, la Sala de Primera Instancia I, integrada por los Magistrados Arrey (Presidenta), Akay y Rajohnson, dio lectura al fallo en la causa de Yusuf Munyakazi, empresario local de la prefectura de Cyangugu."	0
Código Penal: Territorialidad del Régimen Penal. Artículo 5.- (inciso tercero)	0
"El Secretario General Viena, 19 diciembre de 2001"	0
Declaración de los Testigos del Acuerdo de Argel	0
96. Jamal Mubarak Muwanas Al-Muwanas	0
:: Emisión de órdenes para alertar a las unidades operacionales.	0
II. ACONTECIMIENTOS OCURRIDOS DURANTE EL PERÍODO QUE SE EXAMINA	0
"Visitas a países. El Grupo de Expertos viajó en dos ocasiones durante su mandato a cada uno de los tres países de la Unión del Río Mano, a saber, Guinea, Liberia y Sierra Leona."	0
Este presupuesto incluye recortes significativos en los gastos de capital y de funcionamiento y recortes de algunos subsidios.	0
"La Radio de las Naciones Unidas tiene un papel importante, habida cuenta de la calidad de sus programas y de que llega prácticamente a todo el país."	0
OEA y el Gobierno de México	0
Reserva operacional al 30 de junio de 2007	0
La situación en Somalia (17 de marzo de 1992; 21 de noviembre de 2012)	0
a) Lucro cesante 144 - 153 37	0
- Elaboración de una lista de las instalaciones y servicios que pueden ser privatizados actualmente o en el futuro;	0
"Además he elegido al Sr. Mouctar Kokouma Diallo, de Guinea (aduanas y finanzas), para que reemplace al Sr. Lancaster como Coordinador del Grupo de Expertos."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Cada año se exportan unos 2 millones de animales, lo que genera aproximadamente el 40% del PIB."	0
Ingresos por la venta de mineral de hierro	0
22. La situación en Guinea-Bissau (6 de noviembre de 1998; 26 de julio de 2012).	0
V. Examen del futuro mecanismo residual por el Grupo de Trabajo	0
"Que se celebrará el martes 31 de mayo de 2005, a las 15.50 horas"	0
Abdulaziz Ebrahim S. Al-Badyawi (árabe saudita)	0
"Que se celebrará el lunes 25 de junio de 2007, a las 10.20 horas"	0
27. Decide seguir ocupándose de la cuestión.	0
"Al 31 de diciembre de 2003, el monto de 483 millones de dólares en concepto de activos superó en 448 millones de dólares pasivos de 35 millones de dólares."	0
19. Decide seguir ocupándose de la cuestión.	0
El mecanismo de vigilancia ha centrado sus prioridades en:	0
333. El tipo de cambio competitivo se utilizaba para las importaciones de bienes y servicios no abarcados por el tipo oficial básico.	0
El Presidente dos Santos esbozó las prioridades de la presidencia bienal de Angola.	0
14 de octubre de 2009; otras comparecencias el 5 de marzo de 2010 y el 7 de octubre de 2010	0
3 vuelos x 138 bolsas (50 kg) = 414 bolsas	0
:: Front pour la sécurité du Centre-Ouest (FSCO).	0
8. La situación en Somalia (17 de marzo de 1992; 15 de mayo de 2012).	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Sin embargo, la mayoría de las facturas no van acompañadas de una traducción al inglés."	0
El programa ordinario del UNICEF proporciona seis millones de dosis de la vacuna antipoliomielítica oral para las vacunaciones sistemáticas.	0
Apartados f) y g) del párrafo 3	0
Se han dictado cinco autos de procesamiento y hay otros procedimientos abiertos.	0
"Hasta la fecha, esta estrategia ha dado buenos resultados."	0
"Además, no hay indicios de que sea fácil obtener financiación extrapresupuestaria."	0
11. Decide seguir ocupándose de la cuestión.	0
"Que se celebrará a puerta cerrada el martes 30 de abril de 2013, a las 9.30 horas"	0
El cierre y la entrega de los campamentos en sus zonas de operaciones han comenzado plenamente.	0
- Instrumentos de verificación inicial de documentos;	0
":: El Grupo de Tareas estará dirigido por un presidente y un vicepresidente, con apoyo de la secretaría de la APEC;"	0
"3. Compuestos de uranio, con un peso total de 3.775 kg, de propiedad de la Facultad de Ciencias de la Universidad de Mosul."	0
":: Asesinato (artículos 392, 393 y 394 del Código Penal);"	0
"Que se celebrará el jueves 10 de julio de 2014, a las 10.00 horas"	0
:: Ley de aduanas de Suecia (SFS 2000:1281);	0
"1. ¿Tiene la cláusula ""de anterioridad"" efecto excluyente?"	0
"Actuando con arreglo al Capítulo VII de la Carta de las Naciones Unidas,"	0
"Se prevé que el Gobierno de Reconciliación Nacional sufragará alrededor del 30% de los gastos, el Banco Mundial está considerando la posibilidad de proporcionar un préstamo de 80 millones de dólares, y otros donantes también proporcionarán fondos."	0
Todas estas zonas se encuentran bastante adentradas en el territorio de Camboya.	0
"Informe del Secretario General presentado de conformidad con el párrafo 6 de la resolución 1883 (2009) (S/2009/585)""."	0
Las condiciones de pago no son legibles en la copia.	0
